,compound_id,compound_name,compound_name_iupac,compound_sf,compound_mw,compound_rt,compound_mq,compound_iso_smiles,compound_can_smiles,compound_xlogp,compound_folder,KMD-CH2,KMD-OCH2,KMD-C2H4O,KMD-CO,KMD-H2,KMD-COO,KMD-H2O,KMD-O,KMD-O2,KMD-S,KMD-OS,KMD-Cl,KMD-Br,KMD-NH3,KMD-C2H4,KMD-C3H8,KMD-C3H8O,KMD-C5H6O,KMD-CH4,KMD-C2O,KMD-C2H2O,KMD-C3H6O,KMDrem-CH2,KMDn-CH2,KMDrescaled-CH2,KMDrem-OCH2,KMDn-OCH2,KMDrescaled-OCH2,KMDrem-C2H4O,KMDn-C2H4O,KMDrescaled-C2H4O,KMDrem-CO,KMDn-CO,KMDrescaled-CO,KMDrem-H2,KMDn-H2,KMDrescaled-H2,KMDrem-COO,KMDn-COO,KMDrescaled-COO,KMDrem-H2O,KMDn-H2O,KMDrescaled-H2O,KMDrem-O,KMDn-O,KMDrescaled-O,KMDrem-O2,KMDn-O2,KMDrescaled-O2,KMDrem-S,KMDn-S,KMDrescaled-S,KMDrem-OS,KMDn-OS,KMDrescaled-OS,KMDrem-Cl,KMDn-Cl,KMDrescaled-Cl,KMDrem-Br,KMDn-Br,KMDrescaled-Br,KMDrem-NH3,KMDn-NH3,KMDrescaled-NH3,KMDrem-C2H4,KMDn-C2H4,KMDrescaled-C2H4,KMDrem-C3H8,KMDn-C3H8,KMDrescaled-C3H8,KMDrem-C3H8O,KMDn-C3H8O,KMDrescaled-C3H8O,KMDrem-C5H6O,KMDn-C5H6O,KMDrescaled-C5H6O,KMDrem-CH4,KMDn-CH4,KMDrescaled-CH4,KMDrem-C2O,KMDn-C2O,KMDrescaled-C2O,KMDrem-C2H2O,KMDn-C2H2O,KMDrescaled-C2H2O,KMDrem-C3H6O,KMDn-C3H6O,KMDrescaled-C3H6O
31,Ruthenium_31,4-Methylumbelliferone hydrate,7-hydroxy-4-methylchromen-2-one;hydrate,C10 H8 O3,176.04724,7.545,0.82,CC1=CC(=O)OC2=C1C=CC(=C2)O.O,CC1=CC(=O)OC2=C1C=CC(=C2)O.O,,Ruthenium,0.14933672967958955,0.014734290871757594,0.05758468559525909,-0.07921963634530016,0.31963945124206816,-0.08794337187191559,0.05602624942545731,-0.1032119892443859,-0.1032119892443859,-0.20102398967338786,-0.1684079190628438,-0.20404810054498057,-0.2294322331490548,0.2272663576241598,0.14933672967958955,0.2028723980775453,0.12135397941517567,0.042594437451754175,0.29648142394555066,-0.06962452557201004,-0.0029681964919348047,0.07974049583199871,C6 O3,4,8.560769090758033,C7 H2,3,2.866178992967529,C6 O,2,1.9986936220218208,C7 H8,3,3.2885472775645876,C10 O3,4,83.34023192845913,C7 H8,3,2.092815586015669,C10 H2,3,6.774670989225091,C10 H8,3,8.006457258681058,C10 H8 O,1,4.503228629340529,C10 H8 O3,0,5.506285256161662,C10 H8 O3,0,3.6701773355681895,C10 H8 O3,0,5.034404351709522,C10 H8 O3,0,2.230753626043669,C10 H8 O3,0,10.339578682151727,C6 O3,2,4.280384545379016,C7 O3,1,2.9953916266034737,C7 O2,1,1.9313125006237704,C5 H2 O2,1,1.1458232881215737,C8 O3,2,8.981476405582708,C4 H8,3,1.4017432163840122,C4 H2,3,1.1905493401633107,C7 H2 O2,1,2.033109716303795
32,Ruthenium_32,None,None,C8 H4 O3,148.016,10.165,0.0,None,None,,Ruthenium,0.14927666790038074,0.03610639279364136,0.07213390464440295,-0.04288765727471855,0.13323715279514659,-0.05022235015437104,0.07082361152015437,-0.06305981167324148,-0.06305981167324148,-0.14529763065581847,-0.1178748757890844,-0.14784022544327513,-0.1691825524887065,0.21479789850778275,0.14927666790038074,0.1942880835499068,0.1257494898364655,0.0595304888270789,0.27299214941808714,-0.034820334457180024,0.021222595867158134,0.0907619411191547,C6 O3,2,8.560769090758033,C6 O,2,2.9321312526450436,C6 O2,1,2.3619979558362236,C5 H4,3,2.2872475590319734,C8 O3,2,71.43340324665137,C5 H4,3,1.4555932868215835,C8 O,2,6.218290019461526,C8 H4,3,6.253943988330535,C8 H4 O,1,3.6269719941652676,C8 H4 O3,0,4.629541926772209,C8 H4 O3,0,3.0857899769519666,C8 H4 O3,0,4.232796692921537,C8 H4 O3,0,1.8755598301979968,C8 H4 O3,0,8.693249765913725,C6 O3,1,4.280384545379016,C8 H4 O3,0,3.359221723672417,C8 H4 O3,0,2.4645715742611363,C8 H4 O3,0,1.804152603370203,C7 O3,1,8.232940734520549,C2 H4,3,0.7008716081920061,C4 O,2,1.5233052709690709,C8 H4 O3,0,2.5501600347376403
33,Ruthenium_33,None,None,C19 H16,244.12483,12.004,0.0,None,None,,Ruthenium,0.14776308759959988,-0.03889020779740804,0.02053046433186978,-0.16917618393483735,-0.22937731545374618,-0.18127339404955478,0.01836937981258302,-0.2024463963663834,-0.2024463963663834,-0.3380823653068603,-0.2928536375343356,-0.3422759019532009,-0.3774760962684809,0.2558281568044549,0.14776308759959988,0.2220010361558309,0.10895938836958408,-0.00025652318177549205,0.35180873735288287,-0.15587063716023408,-0.06343825932177083,0.051253941777815726,C11,8,9.418043358168399,C19 H16,0,8.134642019768133,C19 H16,0,5.544996359789321,C19 H16,0,8.720340955961442,C19,8,113.11487247717378,C19 H16,0,5.549582818077169,C19 H16,0,13.554555606584964,C19 H16,0,15.262676064365447,C19 H16,0,7.6313380321827236,C19 H16,0,7.635576662645201,C19 H16,0,5.089442175171436,C19 H16,0,6.981218478504499,C19 H16,0,3.0933904682961666,C19 H16,0,14.337914222419947,C11,4,4.709021679084199,C13,2,3.540417476207458,C19 H16,0,4.064856846208019,C19 H16,0,2.97561740060723,C15,4,11.228035065932376,C19 H16,0,6.103906029998789,C19 H16,0,5.811043063852992,C19 H16,0,4.206019246666452
34,Ruthenium_34,None,None,C18 H14,230.10933,11.521,0.0,None,None,,Ruthenium,0.14761319070362333,-0.028324114592606975,0.02768514530865218,-0.15113021619799838,-0.32269753296401404,-0.1625329109356244,0.025648131249852213,-0.18249034573329936,-0.18249034573329936,-0.3103392906226361,-0.2677071984897452,-0.3142920712882642,-0.3474713801269331,0.2494741143594581,0.14761319070362333,0.2175890493774375,0.11103725849983448,0.008091563740208585,0.3399443343817836,-0.13858855686089555,-0.05146283296502929,0.056644750975777924,C11,7,9.418043358168399,C18 H14,0,7.6676181496068905,C18 H14,0,5.226648526696523,C18 H14,0,8.219691096695135,C18,7,107.1614581362699,C18 H14,0,5.230971668480126,C18 H14,0,12.776365121703183,C18 H14,0,14.386419429190186,C18 H14,0,7.193209714595093,C18 H14,0,7.197204997950475,C18 H14,0,4.797248495863324,C18 H14,0,6.580414649110506,C18 H14,0,2.91579357037333,C18 H14,0,13.514749764300946,C12 H2,3,5.209021679084199,C15 H6,1,4.2223325247419305,C18 H14,0,3.8314863830267023,C18 H14,0,2.8047820582315444,C15 H2,3,11.353767230401298,C18 H14,0,5.7534702259027855,C18 H14,0,5.477421029255872,C18 H14,0,3.964544405883375
35,Ruthenium_35,None,None,C17 H12,216.09372,10.491,0.0,None,None,,Ruthenium,0.147573170980138,-0.017648060111355335,0.03494976078758327,-0.13297422847924167,-0.4159086045447111,-0.14368240238894714,0.033036818163054704,-0.16242426012709643,-0.16242426012709643,-0.28248611984923855,-0.2424506837355409,-0.2861981426445652,-0.31735655014577446,0.2432299003940841,0.147573170980138,0.21328690632074654,0.11322502328710016,0.016549594530715694,0.3281897166424699,-0.12119646257497152,-0.039377434270676304,0.06214548083221416,C11,6,9.418043358168399,C17 H12,0,7.200594279445648,C17 H12,0,4.908300693603724,C17 H12,0,7.7190412374288275,C17,6,101.20804379536601,C17 H12,0,4.912360518883083,C17 H12,0,11.9981746368214,C17 H12,0,13.510162794014924,C17 H12,0,6.755081397007462,C17 H12,0,6.758833333255749,C17 H12,0,4.505054816555213,C17 H12,0,6.179610819716514,C17 H12,0,2.7381966724504943,C17 H12,0,12.691585306181945,C11,3,4.709021679084199,C14 H4,1,3.904247573276402,C17 H12,0,3.598115919845385,C17 H12,0,2.633946715855859,C14,3,10.479499394870217,C17 H12,0,5.403034421806782,C17 H12,0,5.143798994658752,C17 H12,0,3.7230695651002974
36,Ruthenium_36,Chalcone,"1,3-diphenylprop-2-en-1-one",C15 H12 O,208.08854,12.131,0.647,C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2,C1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2,3.1,Ruthenium,0.1438144787013016,-0.015286140950337312,0.035363196559501375,-0.12634005773918489,-0.47288303562521605,-0.1366515479339796,0.03352111878956521,-0.15469911458060892,-0.15469911458060892,-0.2703132892973201,-0.23176096371764743,-0.27388780041189875,-0.3038919464169396,0.23592760982293726,0.1438144787013016,0.20709385232203203,0.11073875625484675,0.01764466345201754,0.31774009434028017,-0.1149985985265971,-0.03621055163625897,0.06155145264736461,C9 O,6,8.846890015753779,C14 H10,1,5.933852035015643,C13 H8,1,3.7264752646823207,C14 H12,1,6.433093396929468,C15 O,6,97.23657795336501,C14 H12,1,4.093989531255585,C15 H10,1,10.553708540345918,C15 H12,1,12.009685888021586,C15 H12 O,0,6.504842944010794,C15 H12 O,0,6.508455891745496,C15 H12 O,0,4.33816741998596,C15 H12 O,0,5.950690372905556,C15 H12 O,0,2.6367616105993985,C15 H12 O,0,12.22143217457036,C9 O,3,4.423445007876889,C12 H4 O,1,3.722572290075074,C12 H4,1,2.4648255997785284,C10 H6,1,1.5363735390554405,C12 O,3,9.980158398441048,C13 H12,1,4.2028818409955955,C13 H10,1,3.9532496544954414,C12 H6,1,2.585150402678005
37,Ruthenium_37,None,None,C16 H14 O,222.10423,12.633,0.0,None,None,,Ruthenium,0.1437745877538532,-0.026042167269054062,0.02801862871538674,-0.1445760599902428,-0.3797513429024093,-0.15558207497724652,0.026052478802967016,-0.1748452256217945,-0.1748452256217945,-0.2982465299537864,-0.2570975335333685,-0.3020618003128561,-0.3340868591905064,0.24209194853048643,0.1437745877538532,0.2113161090356641,0.10847106808060403,0.0091066734843821,0.32941486827471067,-0.13247070298453423,-0.04837593021244402,0.05597078049382276,C9 O,7,8.846890015753779,C15 H12,1,6.4008759051768855,C14 H10,1,4.04482309777512,C15 H14,1,6.9337432561957755,C16 O,7,103.1899922942689,C15 H14,1,4.412600680852628,C16 H12,1,11.331899025227699,C16 H14,1,12.885942523196848,C16 H14 O,0,6.942971261598425,C16 H14 O,0,6.946827556440222,C16 H14 O,0,4.630361099294071,C16 H14 O,0,6.351494202299548,C16 H14 O,0,2.8143585085222345,C16 H14 O,0,13.04459663268936,C10 H2 O,3,4.92344500787689,C13 H6 O,1,4.040657241540602,C13 H6,1,2.6981960629598456,C11 H8,1,1.7072088814311257,C13 H2 O,3,10.854426233972127,C14 H14,1,4.553317645091599,C14 H12,1,4.286871689092561,C13 H8,1,2.826625243461082
38,Ruthenium_38,None,None,C13 H8 O,180.0573,9.277,0.0,None,None,,Ruthenium,0.14375441692206437,0.006085960971518034,0.04991241560861681,-0.0900080786686317,0.3407146659278908,-0.09893052621646348,0.04831848088429069,-0.11454693700949292,-0.11454693700949292,-0.21458693027975073,-0.1812279204438596,-0.2176799253101933,-0.24364226575659131,0.22345915070658862,0.14375441692206437,0.19850953779433667,0.11513426667610815,0.03458071482734226,0.29425081981284507,-0.08019440741173867,-0.012019759277166031,0.0725728979345206,C9 O,4,8.846890015753779,C12 H6,1,4.999804294693158,C11 H4,1,3.0897795984967242,C12 H8,1,5.431793678396854,C13 O,4,85.32974927155725,C12 H8,1,3.4567672320614995,C13 H6,1,8.997327570582355,C13 H8,1,10.257172617671063,C13 H8 O,0,5.628586308835533,C13 H8 O,0,5.631712562356043,C13 H8 O,0,3.753780061369737,C13 H8 O,0,5.1490827141175695,C13 H8 O,0,2.281567814753726,C13 H8 O,0,10.575103258332359,C9 O,2,4.423445007876889,C10 O,1,3.086402387144018,C10,1,1.9980846734158948,C8 H2,1,1.19470285430407,C11 O,2,9.23162272737889,C11 H8,1,3.502010232803589,C11 H6,1,3.286005585301202,C10 H2,1,2.10220072111185
39,Ruthenium_39,None,None,C14 H10 O,194.07302,11.25,0.0,None,None,,Ruthenium,0.14368455947303005,-0.004700054786241026,0.04253786562753703,-0.10827408636927771,0.43381659157896024,-0.11789106019594442,0.040819858495154904,-0.13472305758878633,-0.13472305758878633,-0.24255019714237847,-0.2065945109076779,-0.24588395193265455,-0.27386720957733246,0.22959353619242506,0.14368455947303005,0.2027018371293252,0.11283660723177036,0.026012740168255277,0.3058956523204017,-0.0976965156842482,-0.024215130309045207,0.0669622474195819,C9 O,5,8.846890015753779,C13 H8,1,5.4668281648544,C12 H6,1,3.4081274315895227,C13 H10,1,5.932443537663161,C14 O,5,91.28316361246114,C13 H10,1,3.775378381658542,C14 H8,1,9.775518055464136,C14 H10,1,11.133429252846325,C14 H10 O,0,6.066714626423163,C14 H10 O,0,6.070084227050769,C14 H10 O,0,4.045973740677849,C14 H10 O,0,5.549886543511563,C14 H10 O,0,2.4591647126765626,C14 H10 O,0,11.39826771645136,C10 H2 O,2,4.92344500787689,C11 H2 O,1,3.404487338609546,C11 H2,1,2.2314551365972117,C9 H4,1,1.365538196679755,C12 H2 O,2,10.10589056290997,C12 H10,1,3.8524460368995923,C12 H8,1,3.6196276198983215,C11 H4,1,2.3436755618949277
40,Ruthenium_40,None,None,C6 H11 N4 O P,186.0672,1.57,0.0,None,None,,Ruthenium,0.14056515256152124,-0.0016983609257863463,0.04359092032109402,-0.10099979937083958,0.3774771913614927,-0.1102200577684016,0.04194378370877416,-0.12635770856240924,-0.12635770856240924,-0.22973680752599535,-0.19526435039742296,-0.23293303964169354,-0.2597619435090053,0.22293024768418945,0.14056515256152124,0.1971478738750534,0.11098972729499224,0.0277474825064985,0.2960847804575337,-0.09085857025939958,-0.020408408619800866,0.06700775761137834,C H N4 O P,5,8.275663071958185,C5 H9 N4 P,1,5.200051546822603,C4 H7 N4 P,1,3.226278571827973,C5 H11 N4 P,1,5.646458848642775,C6 H N4 O P,5,87.31118598956216,C5 H11 N4 P,1,3.593379108415023,C6 H9 N4 P,1,9.330994683094305,C6 H11 N4 P,1,10.632887853154552,C6 H11 N4 O P,0,5.816443926577276,C6 H11 N4 O P,0,5.819674520780614,C6 H11 N4 O P,0,3.8790648382502866,C6 H11 N4 O P,0,5.320936596985262,C6 H11 N4 O P,0,2.357716579448523,C6 H2 N O P,3,7.928053998798886,C2 H3 N4 O P,2,4.6378315359790925,C3 H3 N4 O P,1,3.2227886439165223,C3 H3 N4 P,1,2.098147640141986,C H5 N4 P,1,1.2679524461622187,C4 H3 N4 O P,2,9.606485219160762,C4 H11 N4 P,1,3.652267663529281,C4 H9 N4 P,1,3.429053724692541,C3 H5 N4 P,1,2.2057386265908825
41,Ruthenium_41,None,None,C8 H15 N4 O P,214.09874,6.605,0.0,None,None,,Ruthenium,0.1403255493248423,-0.023370357238007955,0.028741879902469236,-0.13763183293750103,-0.4364181809086176,-0.14824114884805795,0.026846597588871646,-0.16680998151471726,-0.16680998151471726,-0.2857634286050086,-0.2460976001519839,-0.28944118195821034,-0.3203119346409551,0.23509917458358132,0.1403255493248423,0.20543261461631346,0.10629450417272324,0.010511584216999381,0.3192746407165714,-0.1259627995194137,-0.04489912553580666,0.05568652871019708,C H N4 O P,7,8.275663071958185,C7 H13 N4 P,1,6.134099287145089,C6 H11 N4 P,1,3.8629742380135705,C7 H15 N4 P,1,6.647758567175389,C8 H N4 O P,7,99.21801467136993,C7 H15 N4 P,1,4.230601407609108,C8 H13 N4 P,1,10.88737565285787,C8 H15 N4 P,1,12.385401123505074,C8 H15 N4 O P,0,6.692700561752537,C8 H15 N4 O P,0,6.696417850170067,C8 H15 N4 O P,0,4.463452196866509,C8 H15 N4 O P,0,6.122544255773248,C8 H15 N4 O P,0,2.712910375294195,C8 H3 O P,4,8.574382915036887,C2 H3 N4 O P,3,4.6378315359790925,C5 H7 N4 O P,1,3.8589585468475787,C5 H7 N4 P,1,2.5648885665046195,C3 H9 N4 P,1,1.609623130913589,C5 H3 N4 O P,3,10.355020890222919,C6 H15 N4 P,1,4.353139271721288,C6 H13 N4 P,1,4.096297793886781,C5 H9 N4 P,1,2.688688308157037
45,Ruthenium_45,None,None,C17 H18 O,238.13548,11.383,0.0,None,None,,Ruthenium,0.13042529836809535,-0.05164865163916943,0.006314195808329259,-0.1787381962166137,-0.2865302850049716,-0.19053861380353965,0.004206131260673374,-0.21119215842557537,-0.21119215842557537,-0.3435004392706844,-0.2993813515158479,-0.3475910918363354,-0.3819276858212959,0.23583910296278532,0.13042529836809535,0.2028418957033864,0.09257360773133883,-0.01396280448417997,0.32946489932106715,-0.16575908725897648,-0.0755944421300967,0.03628390453829411,C8 O,9,7.9907042559202885,C16 H16,1,6.93506445836499,C15 H14,1,4.408953882592813,C16 H18,1,7.506393694561936,C17 O,9,109.14340663517278,C16 H18,1,4.777032650837548,C17 H16,1,12.222004383397563,C17 H18,1,13.888217340550701,C17 H18 O,0,7.444108670275352,C17 H18 O,0,7.448243309003549,C17 H18 O,0,4.9645763905733356,C17 H18 O,0,6.809939329873666,C17 H18 O,0,3.0174963693757726,C17 H18 O,0,13.986143861884822,C9 H2 O,4,4.495352127960144,C11 H2 O,2,3.404487338609546,C14 H10,1,2.9651285219808896,C12 H12,1,1.9026127787641556,C13 H2 O,4,10.854426233972127,C15 H18,1,4.954151108080808,C15 H16,1,4.6684733230980715,C14 H12,1,3.1028276049907064
46,Ruthenium_46,None,None,C18 H18,234.14048,12.036,0.0,None,None,,Ruthenium,0.12096442732539003,-0.058055020134503366,-0.0010645669541702318,-0.18301248959832606,-0.32254856968646095,-0.19461494143791924,-0.003137266264019445,-0.21492199879665463,-0.21492199879665463,-0.34501065414968934,-0.30163171547124534,-0.34903268125472664,-0.3827932388885813,0.22460979258730163,0.12096442732539003,0.19216615190691755,0.08374774287958076,-0.02100139695298253,0.31666490717881857,-0.17025112030839296,-0.08159909210365868,0.02840236501035065,C9,9,7.705671838501417,C18 H18,0,7.801947515660613,C18 H18,0,5.3182144301463135,C18 H18,0,8.363692254894843,C18,9,107.1614581362699,C18 H18,0,5.32261330925588,C18 H18,0,13.000194868279344,C18 H18,0,14.63845579354737,C18 H18,0,7.319227896773685,C18 H18,0,7.323293173687675,C18 H18,0,4.881291719805629,C18 H18,0,6.695697245470755,C18 H18,0,2.9668754962347337,C18 H18,0,13.751515306453866,C10 H2,4,4.352835919250709,C12 H2,2,3.313822815948762,C18 H18,0,3.8986103747061573,C18 H18,0,2.8539191681462337,C14 H2,4,10.605231559339138,C18 H18,0,5.854265543689198,C18 H18,0,5.573380228072652,C18 H18,0,4.033999447376469
47,Ruthenium_47,None,None,C19 H20,248.15621,12.457,0.0,None,None,,Ruthenium,0.12088458104250321,-0.06885103237189583,-0.00844911098087664,-0.20128849911546354,-0.22945656639259937,-0.21358547772945258,-0.010645882787315486,-0.23510812255531732,-0.23510812255531732,-0.3729839297476474,-0.32700831281778164,-0.3772467167843274,-0.41302819305835214,0.2307341936659384,0.12088458104250321,0.19634846544906281,0.08144009301193478,-0.02957936650921056,0.32829975921080745,-0.18776322985240768,-0.09380446062075976,0.02278172170832704,C9,10,7.705671838501417,C19 H20,0,8.268971385821855,C19 H20,0,5.636562263239112,C19 H20,0,8.864342114161149,C19,10,113.11487247717378,C19 H20,0,5.641224458852922,C19 H20,0,13.778385353161125,C19 H20,0,15.51471242872263,C19 H20,0,7.757356214361315,C19 H20,0,7.7616648383824005,C19 H20,0,5.173485399113741,C19 H20,0,7.096501074864747,C19 H20,0,3.1444723941575696,C19 H20,0,14.574679764572865,C9,5,3.8528359192507087,C13 H4,2,3.63190776741429,C19 H20,0,4.131980837887474,C19 H20,0,3.0247545105219187,C14,5,10.479499394870217,C19 H20,0,6.204701347785201,C19 H20,0,5.907002262669771,C19 H20,0,4.275474288159546
48,Ruthenium_48,None,None,C17 H16,220.12495,11.575,0.0,None,None,,Ruthenium,0.12084449693094257,-0.047458937490716835,0.006120096159520472,-0.164936516411899,-0.41583902012504836,-0.17584445138783167,0.004171467575730503,-0.19493593862546277,-0.19493593862546277,-0.31723755325936054,-0.27645525577861463,-0.3210188238683429,-0.352758491699916,0.21828570336401754,0.12084449693094257,0.18778412250711085,0.08585558427989781,-0.012623325339603753,0.30483044563456474,-0.15293903619453886,-0.06959367329122301,0.03382315256970969,C9,8,7.705671838501417,C17 H16,0,7.334923645499371,C17 H16,0,4.999866597053515,C17 H16,0,7.863042395628535,C17,8,101.20804379536601,C17 H16,0,5.004002159658837,C17 H16,0,12.222004383397563,C17 H16,0,13.762199158372109,C17 H16,0,6.8810995791860545,C17 H16,0,6.8849215089929485,C17 H16,0,4.589098040497518,C17 H16,0,6.294893416076762,C17 H16,0,2.7892785983118977,C17 H16,0,12.928350848334865,C9,4,3.8528359192507087,C11,2,2.995737864483234,C17 H16,0,3.66523991152484,C17 H16,0,2.6830838257705483,C13,4,9.73096372380806,C17 H16,0,5.503829739593195,C17 H16,0,5.239758193475532,C17 H16,0,3.7925246065933917
49,Ruthenium_49,None,None,C16 H14,206.10938,10.971,0.0,None,None,,Ruthenium,0.1207645218720188,-0.036822868928140906,0.01334473545585979,-0.1468205359593071,0.4909102188653378,-0.15703395208939241,0.011520177952263566,-0.17490986573673695,-0.17490986573673695,-0.2894244174274547,-0.2512387685551687,-0.2929649308532589,-0.3226837031149614,0.2120015517697027,0.1207645218720188,0.18344203627887623,0.08800338737373181,-0.0042052741376323866,0.2930359059928094,-0.135586946994664,-0.057548264537814475,0.03928391127760733,C9,7,7.705671838501417,C16 H14,0,6.867899775338128,C16 H14,0,4.6815187639607165,C16 H14,0,7.362392536362228,C16,7,95.25462945446213,C16 H14,0,4.685391010061794,C16 H14,0,11.44381389851578,C16 H14,0,12.885942523196848,C16 H14,0,6.442971261598424,C16 H14,0,6.4465498442982225,C16 H14,0,4.296904361189407,C16 H14,0,5.894089586682769,C16 H14,0,2.6116817003890618,C16 H14,0,12.105186390215865,C10 H2,3,4.352835919250709,C13 H6,1,3.677652913017706,C16 H14,0,3.4318694483435235,C16 H14,0,2.512248483394863,C13 H2,3,9.856695888276981,C16 H14,0,5.153393935497192,C16 H14,0,4.906136158878412,C16 H14,0,3.551049765810314
50,Ruthenium_50,None,None,C16 H14,206.1094,10.499,0.0,None,None,,Ruthenium,0.1207445442043138,-0.036842861887521394,0.013324747364549694,-0.14684053959234689,0.4908903741508652,-0.15705395671352562,0.01150018968388622,-0.17492987209550392,-0.17492987209550392,-0.289444434898229,-0.2512587823205479,-0.29298494866759484,-0.32270372381307766,0.21198158295521807,0.1207445442043138,0.18342206469313282,0.08798340652697334,-0.004225263931914469,0.29301594504156014,-0.1356069495377028,-0.05756825950825828,0.03926392570335224,C9,7,7.705671838501417,C16 H14,0,6.867899775338128,C16 H14,0,4.6815187639607165,C16 H14,0,7.362392536362228,C16,7,95.25462945446213,C16 H14,0,4.685391010061794,C16 H14,0,11.44381389851578,C16 H14,0,12.885942523196848,C16 H14,0,6.442971261598424,C16 H14,0,6.4465498442982225,C16 H14,0,4.296904361189407,C16 H14,0,5.894089586682769,C16 H14,0,2.6116817003890618,C16 H14,0,12.105186390215865,C10 H2,3,4.352835919250709,C13 H6,1,3.677652913017706,C16 H14,0,3.4318694483435235,C16 H14,0,2.512248483394863,C13 H2,3,9.856695888276981,C16 H14,0,5.153393935497192,C16 H14,0,4.906136158878412,C16 H14,0,3.551049765810314
51,Ruthenium_51,None,None,C16 H14,206.1094,11.111,0.0,None,None,,Ruthenium,0.1207445442043138,-0.036842861887521394,0.013324747364549694,-0.14684053959234689,0.4908903741508652,-0.15705395671352562,0.01150018968388622,-0.17492987209550392,-0.17492987209550392,-0.289444434898229,-0.2512587823205479,-0.29298494866759484,-0.32270372381307766,0.21198158295521807,0.1207445442043138,0.18342206469313282,0.08798340652697334,-0.004225263931914469,0.29301594504156014,-0.1356069495377028,-0.05756825950825828,0.03926392570335224,C9,7,7.705671838501417,C16 H14,0,6.867899775338128,C16 H14,0,4.6815187639607165,C16 H14,0,7.362392536362228,C16,7,95.25462945446213,C16 H14,0,4.685391010061794,C16 H14,0,11.44381389851578,C16 H14,0,12.885942523196848,C16 H14,0,6.442971261598424,C16 H14,0,6.4465498442982225,C16 H14,0,4.296904361189407,C16 H14,0,5.894089586682769,C16 H14,0,2.6116817003890618,C16 H14,0,12.105186390215865,C10 H2,3,4.352835919250709,C13 H6,1,3.677652913017706,C16 H14,0,3.4318694483435235,C16 H14,0,2.512248483394863,C13 H2,3,9.856695888276981,C16 H14,0,5.153393935497192,C16 H14,0,4.906136158878412,C16 H14,0,3.551049765810314
52,Ruthenium_52,None,None,C14 H10,178.07811,9.776,0.0,None,None,,Ruthenium,0.1207344265943675,-0.01542077756727167,0.027923936641940372,-0.11045855143916583,0.3045376874901251,-0.11928292343566227,0.026347522449469807,-0.13472767862751311,-0.13472767862751311,-0.23366803220375232,-0.20067570463331208,-0.23672702903010645,-0.2624039914074672,0.19956304587500995,0.1207344265943675,0.1748876791298528,0.09242886906508829,0.01276076192911546,0.26957657289216286,-0.10075275206537526,-0.03332747972302741,0.05033533492616016,C9,5,7.705671838501417,C14 H10,0,5.933852035015643,C14 H10,0,4.04482309777512,C14 H10,0,6.361092817829614,C14,5,83.34780077265437,C14 H10,0,4.048168710867708,C14 H10,0,9.887432928752217,C14 H10,0,11.133429252846325,C14 H10,0,5.566714626423162,C14 H10,0,5.56980651490877,C14 H10,0,3.712517002573184,C14 H10,0,5.092481927894783,C14 H10,0,2.2564879045433894,C14 H10,0,10.458857473977863,C10 H2,2,4.352835919250709,C11 H2,1,3.0414830100866497,C14 H10,0,2.9651285219808896,C14 H10,0,2.1705777986434924,C12 H2,2,9.108160217214822,C14 H10,0,4.452522327305186,C14 H10,0,4.238892089684172,C14 H10,0,3.0681000842441595
53,Ruthenium_53,None,None,C15 H12,192.09384,10.321,0.0,None,None,,Ruthenium,0.12065458031148069,-0.02621678980463571,0.020539392615205543,-0.12873456095633173,0.3976296907840151,-0.1382534597271956,0.018838905926202187,-0.1549138023861758,-0.1549138023861758,-0.2616413078017388,-0.22605230197981996,-0.26494106455970723,-0.292638945577238,0.2056874469536467,0.12065458031148069,0.17906999267199808,0.09012121919744231,0.004182792372915856,0.28121142492415174,-0.11826486160933314,-0.04553284824012849,0.04471469162413655,C9,6,7.705671838501417,C15 H12,0,6.4008759051768855,C15 H12,0,4.363170930867918,C15 H12,0,6.861742677095921,C15,6,89.30121511355824,C15 H12,0,4.366779860464751,C15 H12,0,10.665623413633998,C15 H12,0,12.009685888021586,C15 H12,0,6.004842944010793,C15 H12,0,6.008178179603496,C15 H12,0,4.004710681881296,C15 H12,0,5.493285757288776,C15 H12,0,2.4340848024662254,C15 H12,0,11.282021932096864,C9,3,3.8528359192507087,C12 H4,1,3.359567961552178,C15 H12,0,3.1984989851622063,C15 H12,0,2.341413141019178,C12,3,8.9824280527459,C15 H12,0,4.802958131401189,C15 H12,0,4.572514124281292,C15 H12,0,3.309574925027237
