,spectrum_id,mz,intensity,formula,formula_massdiff,formula_massdiff_ppm,n_averaged,rel_intensity,min_intensity,max_intensity,cluster
57,Ruthenium2_AvSpec_2,79.05511592994478,2976.375061035156,,-1.0,-1.0,1.0,0.0228023602070163,-1.0,-1.0,22.0
58,Ruthenium2_AvSpec_2,82.76077676853336,1008.7720565795898,,-1.0,-1.0,1.0,0.0077283216426697,-1.0,-1.0,17.0
59,Ruthenium2_AvSpec_2,83.23201381282944,917.9654388427734,,-1.0,-1.0,1.0,0.0070326414396191,-1.0,-1.0,29.0
60,Ruthenium2_AvSpec_2,83.90597322254867,876.0464859008789,,-1.0,-1.0,1.0,0.0067114953995936,-1.0,-1.0,14.0
61,Ruthenium2_AvSpec_2,87.73253233446275,874.7576751708984,,-1.0,-1.0,1.0,0.0067016216686622,-1.0,-1.0,27.0
62,Ruthenium2_AvSpec_2,88.86829256884504,890.5128402709961,,-1.0,-1.0,1.0,0.0068223238457623,-1.0,-1.0,40.0
63,Ruthenium2_AvSpec_2,89.03970041718392,34542.22426223755,C7 H5,0.000575256033926,3.09565463605827,1.0,0.2646320520187213,-1.0,-1.0,34.0
64,Ruthenium2_AvSpec_2,93.14566329524004,798.7811965942383,,-1.0,-1.0,1.0,0.0061195569099408,-1.0,-1.0,37.0
65,Ruthenium2_AvSpec_2,93.57630683990044,886.6339263916016,,-1.0,-1.0,1.0,0.0067926070292737,-1.0,-1.0,19.0
66,Ruthenium2_AvSpec_2,94.61770843486214,865.2270812988281,,-1.0,-1.0,1.0,0.0066286066655119,-1.0,-1.0,26.0
67,Ruthenium2_AvSpec_2,97.70348051131096,878.8159484863281,,-1.0,-1.0,1.0,0.0067327125789337,-1.0,-1.0,18.0
68,Ruthenium2_AvSpec_2,100.5781158441077,1086.7791748046875,,-1.0,-1.0,1.0,0.0083259433711159,-1.0,-1.0,42.0
69,Ruthenium2_AvSpec_2,100.64321305613394,867.1921310424805,,-1.0,-1.0,1.0,0.0066436611432443,-1.0,-1.0,11.0
70,Ruthenium2_AvSpec_2,101.55178381510186,894.5174102783203,,-1.0,-1.0,1.0,0.0068530033286597,-1.0,-1.0,13.0
71,Ruthenium2_AvSpec_2,104.51897345018072,1074.720359802246,,-1.0,-1.0,1.0,0.0082335593678513,-1.0,-1.0,16.0
72,Ruthenium2_AvSpec_2,105.04538127507088,1135.8908233642578,,-1.0,-1.0,1.0,0.0087021935001659,-1.0,-1.0,20.0
73,Ruthenium2_AvSpec_2,107.04970128273068,1503.4204635620115,,-1.0,-1.0,1.0,0.0115178813992674,-1.0,-1.0,21.0
74,Ruthenium2_AvSpec_2,116.95600011514532,952.8080139160156,,-1.0,-1.0,1.0,0.0072995745146072,-1.0,-1.0,9.0
75,Ruthenium2_AvSpec_2,117.03432862672628,10133.669578552246,C8 H5 O,0.0002888460062848,8.103579490817168,1.0,0.0776352372300375,-1.0,-1.0,12.0
76,Ruthenium2_AvSpec_2,120.34360031600276,843.9551849365234,,-1.0,-1.0,1.0,0.0064656401598825,-1.0,-1.0,10.0
77,Ruthenium2_AvSpec_2,134.24794115607088,835.1076278686523,,-1.0,-1.0,1.0,0.0063978579822077,-1.0,-1.0,7.0
78,Ruthenium2_AvSpec_2,135.04451597188216,16832.579330444336,,-1.0,-1.0,1.0,0.128956374527772,-1.0,-1.0,4.0
79,Ruthenium2_AvSpec_2,135.05592013588213,1650.9038772583008,,-1.0,-1.0,1.0,0.012647769217402,-1.0,-1.0,6.0
80,Ruthenium2_AvSpec_2,136.24004664397268,1083.5143432617188,,-1.0,-1.0,1.0,0.0083009311117966,-1.0,-1.0,5.0
81,Ruthenium2_AvSpec_2,158.7933328913257,910.8718795776368,,-1.0,-1.0,1.0,0.0069782968458779,-1.0,-1.0,2.0
82,Ruthenium2_AvSpec_2,163.03932128980622,943.9157180786132,,-1.0,-1.0,1.0,0.0072314495879451,-1.0,-1.0,8.0
83,Ruthenium2_AvSpec_2,167.05428150386606,919.394416809082,,-1.0,-1.0,1.0,0.0070435890082714,-1.0,-1.0,3.0
84,Ruthenium2_AvSpec_2,201.20731871516983,1016.354736328125,,-1.0,-1.0,1.0,0.0077864134460933,-1.0,-1.0,1.0
85,Ruthenium2_AvSpec_2,207.0297160234701,28184.70977783203,,-1.0,-1.0,1.0,0.2159263841099462,-1.0,-1.0,0.0
86,Ruthenium2_AvSpec_3,67.9357704082143,2038.5492515563965,,-1.0,-1.0,2.0,0.0069138461510942,0.0038300965769252,0.0603562422136045,5.0
87,Ruthenium2_AvSpec_3,68.9435575484664,1267.8271255493164,,-1.0,-1.0,2.0,0.0042999018471296,0.0035667912613196,0.0327150009853583,14.0
88,Ruthenium2_AvSpec_3,96.89702106352462,3631.067203521729,,-1.0,-1.0,2.0,0.0123149538772567,0.0182181441239788,0.0611233371525564,13.0
89,Ruthenium2_AvSpec_3,132.9592532403282,3317.827293395996,,-1.0,-1.0,2.0,0.0112525843782914,0.0123923510831817,0.0731655613707985,3.0
90,Ruthenium2_AvSpec_3,152.06306811583653,23045.053146839145,,-1.0,-1.0,2.0,0.0781585001585762,0.1672625088444536,0.1777505229888251,0.0
91,Ruthenium2_AvSpec_3,155.93380177151153,1934.9168548583984,,-1.0,-1.0,2.0,0.0065623714705133,0.0117251087796949,0.0243615822811726,8.0
92,Ruthenium2_AvSpec_3,155.97513956734738,1186.7396545410156,,-1.0,-1.0,2.0,0.0040248894583415,0.0046313352841953,0.0253612678293593,6.0
93,Ruthenium2_AvSpec_3,176.06312414902345,13041.931682586672,,-1.0,-1.0,2.0,0.0442323917843254,0.0953032914918057,0.0979731357973526,2.0
94,Ruthenium2_AvSpec_3,177.07089326680727,15740.125709533691,C14 H9,0.000659170715636,5.3725409900811165,2.0,0.053383457609137,0.1132630075669036,0.1162436114895567,1.0
95,Ruthenium2_AvSpec_3,178.07876905382625,136094.63669586182,,-1.0,-1.0,2.0,0.4615720613008806,1.0,1.0,4.0
96,Ruthenium2_AvSpec_3,179.08659721040203,93551.57327651978,,-1.0,-1.0,2.0,0.3172850419644538,0.6546808551700877,0.8205762736857082,10.0
97,Ruthenium2_AvSpec_4,50.83295933682448,684.6816177368164,,-1.0,-1.0,1.0,0.0061770605935582,-1.0,-1.0,38.0
98,Ruthenium2_AvSpec_4,51.07551512694679,714.2808685302734,,-1.0,-1.0,1.0,0.0064440991132712,-1.0,-1.0,45.0
99,Ruthenium2_AvSpec_4,51.1642740629777,714.8978881835938,,-1.0,-1.0,1.0,0.0064496657411567,-1.0,-1.0,25.0
100,Ruthenium2_AvSpec_4,51.402564987703485,740.9748611450195,,-1.0,-1.0,1.0,0.006684926974855,-1.0,-1.0,42.0
101,Ruthenium2_AvSpec_4,51.53803783780138,709.2393493652344,,-1.0,-1.0,1.0,0.0063986155358546,-1.0,-1.0,46.0
102,Ruthenium2_AvSpec_4,51.75456889117304,627.4066009521484,,-1.0,-1.0,1.0,0.00566033684925,-1.0,-1.0,39.0
103,Ruthenium2_AvSpec_4,52.29979652829823,893.7617340087891,,-1.0,-1.0,1.0,0.0080633395788028,-1.0,-1.0,35.0
104,Ruthenium2_AvSpec_4,53.00317454737088,1867.901908874512,C3 H O,0.0004348955708834,2.4375127316056138,1.0,0.0168518373723539,-1.0,-1.0,32.0
105,Ruthenium2_AvSpec_4,53.99073097210062,803.1279602050781,,-1.0,-1.0,1.0,0.0072456598016548,-1.0,-1.0,26.0
106,Ruthenium2_AvSpec_4,55.465659033001714,706.4161376953125,,-1.0,-1.0,1.0,0.0063731450849154,-1.0,-1.0,31.0
107,Ruthenium2_AvSpec_4,58.12788448036544,636.3821640014648,,-1.0,-1.0,1.0,0.0057413125836362,-1.0,-1.0,43.0
108,Ruthenium2_AvSpec_4,58.25769022132241,616.1644744873047,,-1.0,-1.0,1.0,0.0055589126331256,-1.0,-1.0,34.0
109,Ruthenium2_AvSpec_4,58.837115397412944,694.7059631347656,,-1.0,-1.0,1.0,0.0062674982324985,-1.0,-1.0,33.0
110,Ruthenium2_AvSpec_4,60.06965125620189,633.3637771606445,,-1.0,-1.0,1.0,0.0057140813013474,-1.0,-1.0,44.0
111,Ruthenium2_AvSpec_4,63.785398442362165,693.3720779418945,,-1.0,-1.0,1.0,0.0062554641871148,-1.0,-1.0,28.0
112,Ruthenium2_AvSpec_4,65.03974689161757,26945.29292297364,,-1.0,-1.0,1.0,0.2430950426952517,-1.0,-1.0,23.0
113,Ruthenium2_AvSpec_4,65.99465016293752,864.7477569580078,,-1.0,-1.0,1.0,0.0078015812817198,-1.0,-1.0,40.0
114,Ruthenium2_AvSpec_4,66.14774120785441,838.4499816894531,,-1.0,-1.0,1.0,0.0075643280137752,-1.0,-1.0,29.0
115,Ruthenium2_AvSpec_4,67.03004581459955,642.5629234313965,,-1.0,-1.0,1.0,0.0057970741588324,-1.0,-1.0,30.0
116,Ruthenium2_AvSpec_4,68.10239409901098,651.2086486816406,,-1.0,-1.0,1.0,0.0058750741625751,-1.0,-1.0,15.0
117,Ruthenium2_AvSpec_4,69.07879625212566,728.2557220458984,,-1.0,-1.0,1.0,0.0065701774462013,-1.0,-1.0,37.0
118,Ruthenium2_AvSpec_4,78.97133367387343,686.0203094482422,,-1.0,-1.0,1.0,0.0061891380023908,-1.0,-1.0,21.0
119,Ruthenium2_AvSpec_4,80.30819378949218,704.4141464233398,,-1.0,-1.0,1.0,0.006355083520132,-1.0,-1.0,16.0
120,Ruthenium2_AvSpec_4,81.04559536627937,768.7764930725098,,-1.0,-1.0,1.0,0.0069357477367495,-1.0,-1.0,36.0
121,Ruthenium2_AvSpec_4,83.78016441344933,868.0344772338867,,-1.0,-1.0,1.0,0.0078312334145831,-1.0,-1.0,17.0
122,Ruthenium2_AvSpec_4,84.3100614123866,895.3584442138672,,-1.0,-1.0,1.0,0.0080777447788718,-1.0,-1.0,18.0
123,Ruthenium2_AvSpec_4,85.83928899904953,724.9226913452148,,-1.0,-1.0,1.0,0.0065401075099492,-1.0,-1.0,41.0
124,Ruthenium2_AvSpec_4,91.78460569204331,811.9480323791504,,-1.0,-1.0,1.0,0.0073252327284684,-1.0,-1.0,19.0
125,Ruthenium2_AvSpec_4,98.6720900827268,813.3215789794922,,-1.0,-1.0,1.0,0.0073376245911365,-1.0,-1.0,24.0
126,Ruthenium2_AvSpec_4,99.9744432265297,905.1714324951172,,-1.0,-1.0,1.0,0.0081662755961845,-1.0,-1.0,20.0
127,Ruthenium2_AvSpec_4,100.12395945223572,740.5908966064453,,-1.0,-1.0,1.0,0.0066814629235951,-1.0,-1.0,9.0
128,Ruthenium2_AvSpec_4,104.17657429054478,864.7674026489258,,-1.0,-1.0,1.0,0.0078017585212134,-1.0,-1.0,12.0
129,Ruthenium2_AvSpec_4,105.70155846809676,874.7479934692383,,-1.0,-1.0,1.0,0.0078918014151067,-1.0,-1.0,11.0
130,Ruthenium2_AvSpec_4,108.05632313138422,837.8495788574219,,-1.0,-1.0,1.0,0.0075589112995274,-1.0,-1.0,27.0
131,Ruthenium2_AvSpec_4,109.31737918417669,886.4695434570312,,-1.0,-1.0,1.0,0.0079975508943528,-1.0,-1.0,5.0
