,spectrum_id,mz,intensity,formula,formula_massdiff,formula_massdiff_ppm,n_averaged,rel_intensity,min_intensity,max_intensity,cluster
109,DiAcids_AvSpec_9,123.0814651489258,284554.2337890625,C8 H11 O,0.0003622597867263,6.795198183389313,5.0,0.0148251519030458,0.020485445472109,0.0302946952241442,5.0
110,DiAcids_AvSpec_9,125.0970443725586,11159866.325,C8 H13 O,0.0003371953267219,7.419852371622284,5.0,0.5814241850587104,1.0,1.0,11.0
111,DiAcids_AvSpec_9,143.10757446289062,200456.2693359375,C8 H15 O2,0.0003239639334253,8.834781524807491,5.0,0.0104436845069967,0.0175627930599925,0.0231326862473744,4.0
112,DiAcids_AvSpec_9,169.08688354492188,201301.92294921877,C9 H13 O3,0.0003227144874813,10.479033235343495,5.0,0.0104877426926976,0.0107650682867365,0.0214582618122909,2.0
113,DiAcids_AvSpec_9,187.09743957519527,6266272.8,C9 H15 O4,0.0003628888559603,10.311553732089338,5.0,0.3264700893355515,0.5305610781503999,0.5960260283306178,27.0
114,DiAcids_AvSpec_10,57.034259557724,286423.43560791016,C3 H5 O,0.0002047566335292,5.570930089471708,16.0,0.0124263415144207,0.0207147880011842,0.0427572086907329,34.0
115,DiAcids_AvSpec_10,69.03450775146484,39639.47509765625,C4 H5 O,0.0004221943776627,3.27026912851209,4.0,0.0017197393571179,0.0009924001552631,0.0020914221358313,31.0
116,DiAcids_AvSpec_10,97.06575393676758,14309.84130859375,C6 H9 O,0.0006009472935915,3.2304310841248154,4.0,0.00062082550871,0.000417907334997,0.020985251242433,9.0
117,DiAcids_AvSpec_10,101.91939353942873,27779.9287109375,,-1.0,-1.0,4.0,0.0012052187024281,0.0005602216298285,0.0016870434133682,19.0
118,DiAcids_AvSpec_10,111.08138608932497,260706.83322143555,C7 H11 O,0.0003927773648513,5.656200824785877,16.0,0.0113106392215316,0.021064749683337,0.0317073807136263,7.0
119,DiAcids_AvSpec_10,125.0970187717014,101167.4857313368,C8 H13 O,0.0007339238423469,3.4090014997296265,9.0,0.0043891021877616,0.0051765375881859,0.202335569178336,16.0
