,spectrum_id,mz,intensity,formula,formula_massdiff,formula_massdiff_ppm,n_averaged,rel_intensity,min_intensity,max_intensity,cluster
4349,Ruthenium_AvSpec_101,57.00084504695054,978.6510887145996,C2 H O2,0.0011428000762379,0.9975287586449272,2.0,0.0013315113834945,0.0141719247618613,0.0142476238851915,298.0
4350,Ruthenium_AvSpec_101,67.05511612747986,2359.998011779785,C5 H7,0.0002956821603135,4.535618302888047,5.0,0.0032109137300778,0.0165734801239789,0.0424304439843563,44.0
4351,Ruthenium_AvSpec_101,69.07081193271513,5212.232157389323,C5 H9,0.0004393466375915,3.1442537043341896,3.0,0.0070915431771458,0.0309603899898683,0.0607582171097925,89.0
4352,Ruthenium_AvSpec_101,69.38428934305506,1502.832893371582,,-1.0,-1.0,2.0,0.0020446910324726,0.0092195006609391,0.0097151182997092,12.0
4353,Ruthenium_AvSpec_101,79.05497787542808,1816.383869171143,C6 H7,0.0002744617093242,5.7607343393707255,2.0,0.0024712952619037,0.0203340810925366,0.0253906491633651,136.0
4354,Ruthenium_AvSpec_101,81.07062938554759,3108.815391858419,C6 H9,0.0001444358884583,11.225820755667687,6.0,0.0042297230659391,0.0202133947162683,0.0598455361454608,80.0
4355,Ruthenium_AvSpec_101,91.78352648969226,1613.1267623901367,,-1.0,-1.0,2.0,0.0021947522175276,0.0167096761802386,0.0183214693423196,92.0
4356,Ruthenium_AvSpec_101,93.07063289131878,2711.1575775146484,C7 H9,0.0002061239440394,9.030550220426768,2.0,0.0036886866203253,0.0152136489308569,0.0265469103655197,84.0
4357,Ruthenium_AvSpec_101,93.14539836995496,1419.0174865722656,,-1.0,-1.0,2.0,0.0019306553260268,0.0103812347120105,0.0117607793889743,29.0
4358,Ruthenium_AvSpec_101,95.08626425613188,1852.084864298503,C7 H11,0.0003144403004853,6.047977288411643,3.0,0.0025198685297029,0.0094738235291157,0.0370067846621185,28.0
4359,Ruthenium_AvSpec_101,98.9847949975998,2817.7472330729165,,-1.0,-1.0,3.0,0.0038337080088213,0.0164865520157883,0.0495936392947372,52.0
4360,Ruthenium_AvSpec_101,105.070436122471,1710.4147300720217,C8 H9,8.333238884006278e-05,25.217207879187853,2.0,0.0023271181219232,0.0152351778067317,0.0246118840856442,56.0
4361,Ruthenium_AvSpec_101,109.10177640554436,2621.3041915893555,C8 H13,0.000184382879766,11.834277666157044,2.0,0.0035664358942139,0.0153494501680843,0.0247702643893167,82.0
4362,Ruthenium_AvSpec_101,117.026651189978,1563.2532577514648,C8 H5 O,0.0007835167858729,-1.0,2.0,0.002126896431204,0.0136338267040733,0.0139652579342482,1.0
4363,Ruthenium_AvSpec_101,135.04428281611965,2541.983512878418,C8 H7 O2,0.0004197137243409,6.435061658423979,3.0,0.0034585155251793,0.0214151643209677,0.0438081600838526,53.0
4364,Ruthenium_AvSpec_101,145.10164721746233,1896.05521774292,C11 H13,0.000155275221914,18.689597523046384,2.0,0.0025796927375566,0.0154063994678205,0.0195496520470744,300.0
4365,Ruthenium_AvSpec_101,153.07026634865343,5988.622813415527,C12 H9,8.957640062590144e-05,34.17652725425754,5.0,0.0081478675489866,0.0425015491762522,0.0721056544710754,71.0
4366,Ruthenium_AvSpec_101,155.08539858231686,4550.204446156819,C12 H11,0.003404566114824,0.91102751750455,6.0,0.0061908162031916,0.0122123765884659,0.0584777625311108,33.0
4367,Ruthenium_AvSpec_101,159.59270418263276,1273.4672622680664,,-1.0,-1.0,2.0,0.0017326258313825,0.0175642379062728,0.0234931807718551,67.0
4368,Ruthenium_AvSpec_101,165.07057023017222,18557.60710032781,C13 H9,1.9240216147409228e-05,171.58893100281648,6.0,0.0252486973033065,0.1597166390562712,0.2337805956982589,61.0
4369,Ruthenium_AvSpec_101,166.07816817468245,7084.029452323914,,-1.0,-1.0,6.0,0.0096382316083346,0.0266176328854533,0.1649505357142481,87.0
4370,Ruthenium_AvSpec_101,167.08587565656637,10093.022858937582,C13 H11,0.0004041654472359,8.26818187114969,6.0,0.0137321410924885,0.0701958844713351,0.1394077797189525,50.0
4371,Ruthenium_AvSpec_101,171.0807412147187,3732.984149932861,C12 H11 O,0.0003003136052939,11.39346913657507,4.0,0.0050789407454386,0.0231913669383342,0.0453735028740221,111.0
4372,Ruthenium_AvSpec_101,178.07789179468185,6675.170714242117,,-1.0,-1.0,7.0,0.0090819556584328,0.0100565070170673,0.0977313052553731,18.0
4373,Ruthenium_AvSpec_101,179.08543364730878,10811.789430890763,C14 H11,0.0003866813345041,9.26270149050989,7.0,0.0147100645666125,0.0215291095110778,0.1917989041602566,73.0
4374,Ruthenium_AvSpec_101,180.0940885823642,20100.12326176961,,-1.0,-1.0,6.0,0.0273473797161384,0.1345239087273747,0.2451870940523287,91.0
4375,Ruthenium_AvSpec_101,181.0653207653069,5794.212028503418,C13 H9 O,5.926251142795991e-05,61.10621869012633,5.0,0.0078833604369324,0.0244943173217713,0.0922830616159099,128.0
4376,Ruthenium_AvSpec_101,181.10103695495084,11555.098820277624,C14 H13,8.643873627534049e-06,419.02911094392965,7.0,0.0157213799627124,0.0213199173907864,0.2455010504131881,13.0
4377,Ruthenium_AvSpec_101,182.07316659888733,2912.169982910156,,-1.0,-1.0,2.0,0.0039621756186968,0.0166360419364333,0.0248190756339553,54.0
4378,Ruthenium_AvSpec_101,183.08067189084557,1839.463478088379,C13 H11 O,0.0005145562126926,7.116053441851138,4.0,0.0025026964041026,0.0123162393035268,0.0314201812869926,55.0
4379,Ruthenium_AvSpec_101,184.08861895017804,1519.3005981445312,,-1.0,-1.0,2.0,0.0020670962968391,0.011589524460675,0.0193264937793157,27.0
4380,Ruthenium_AvSpec_101,190.077981695472,2136.1938438415527,,-1.0,-1.0,4.0,0.0029064152211407,0.0149606072609835,0.0313295675339143,131.0
4381,Ruthenium_AvSpec_101,191.0858411829392,1820.9489974975584,C15 H11,0.0002372043626621,16.11149440976476,2.0,0.0024775063829087,0.0117301855811604,0.0157116103263859,57.0
4382,Ruthenium_AvSpec_101,192.09369969852375,2979.788768005371,,-1.0,-1.0,5.0,0.004054174884963,0.0185913000846977,0.0401913738864829,47.0
4383,Ruthenium_AvSpec_101,193.06520804037208,3790.523249308268,C14 H9 O,0.0003317755563045,11.63829007082349,3.0,0.0051572260165611,0.0228872004518905,0.0406851460610219,134.0
