,compound_id,compound_name,compound_name_iupac,compound_sf,compound_mw,compound_rt,compound_mq,compound_iso_smiles,compound_can_smiles,compound_xlogp,compound_folder,KMD-CH2,KMD-OCH2,KMD-C2H4O,KMD-CO,KMD-H2,KMD-COO,KMD-H2O,KMD-O,KMD-O2,KMD-S,KMD-OS,KMD-Cl,KMD-Br,KMD-NH3,KMD-C2H4,KMD-C3H8,KMD-C3H8O,KMD-C5H6O,KMD-CH4,KMD-C2O,KMD-C2H2O,KMD-C3H6O,KMDrem-CH2,KMDn-CH2,KMDrescaled-CH2,KMDrem-OCH2,KMDn-OCH2,KMDrescaled-OCH2,KMDrem-C2H4O,KMDn-C2H4O,KMDrescaled-C2H4O,KMDrem-CO,KMDn-CO,KMDrescaled-CO,KMDrem-H2,KMDn-H2,KMDrescaled-H2,KMDrem-COO,KMDn-COO,KMDrescaled-COO,KMDrem-H2O,KMDn-H2O,KMDrescaled-H2O,KMDrem-O,KMDn-O,KMDrescaled-O,KMDrem-O2,KMDn-O2,KMDrescaled-O2,KMDrem-S,KMDn-S,KMDrescaled-S,KMDrem-OS,KMDn-OS,KMDrescaled-OS,KMDrem-Cl,KMDn-Cl,KMDrescaled-Cl,KMDrem-Br,KMDn-Br,KMDrescaled-Br,KMDrem-NH3,KMDn-NH3,KMDrescaled-NH3,KMDrem-C2H4,KMDn-C2H4,KMDrescaled-C2H4,KMDrem-C3H8,KMDn-C3H8,KMDrescaled-C3H8,KMDrem-C3H8O,KMDn-C3H8O,KMDrescaled-C3H8O,KMDrem-C5H6O,KMDn-C5H6O,KMDrescaled-C5H6O,KMDrem-CH4,KMDn-CH4,KMDrescaled-CH4,KMDrem-C2O,KMDn-C2O,KMDrescaled-C2O,KMDrem-C2H2O,KMDn-C2H2O,KMDrescaled-C2H2O,KMDrem-C3H6O,KMDn-C3H6O,KMDrescaled-C3H6O
263,Fallopia_263,"3,5-dihydroxy-3-methylpentanoic acid","3,5-dihydroxy-3-methylpentanoic acid",C6 H12 O4,148.07363,1.243,0.763,CC(CCO)(CC(=O)O)O,CC(CCO)(CC(=O)O)O,-1.0,Fallopia,0.09171101833797479,-0.02150331959276741,0.014538219562524546,-0.10052812597874095,0.07605460805075381,-0.10786567461960317,0.013227416275896076,-0.12070813440152506,-0.12070813440152506,-0.20297797266249518,-0.1755445407516163,-0.20552155740870148,-0.22687219408490478,0.1572577596234055,0.09171101833797479,0.1367399591731555,0.06817467997197468,0.0019298966078054036,0.21547466845365193,-0.09245766215065032,-0.03639291152259716,0.03317350885956216,O4,6,4.5648727090094505,C2 H4,4,0.9340477403224853,O,3,0.36330433381440286,C2 H12,4,1.2893020349320286,C6 O4,6,67.46193740465036,C2 H12,4,0.8205055807455922,C6 H4,4,4.2214834161383665,C6 H12,4,5.257539811051567,C6 H12,2,2.6287699055257834,C6 H12 O4,0,4.6313408367363555,C6 H12 O4,0,3.086989028267325,C6 H12 O4,0,4.234441438831077,C6 H12 O4,0,1.8762886200697084,C6 H12 O4,0,8.696627718607981,O4,3,2.2824363545047253,C3 H4 O4,1,2.3605270228847526,C3 H4 O3,1,1.4655292375531894,C H6 O3,1,0.8048536463991631,C3 O4,3,6.236528395967062,H12 O,3,0.7023096629536447,H6 O,3,0.5246743284393187,O2,2,0.551150955301536
264,Fallopia_264,None,None,C8 H14 O3,158.09435,3.595,0.0,None,None,,Fallopia,0.08218028984620673,-0.03869570384586041,-0.0002150931810263046,-0.1230684270610709,0.1331382490203623,-0.13090253623343528,-0.0016146036379325324,-0.14461409535189773,-0.14461409535189773,-0.232451454404071,-0.20316149517083204,-0.23516717344955396,-0.2579626909729029,0.15216283473378667,0.08218028984620673,0.13025651471170363,0.05705115567590724,-0.013676670520084144,0.21431950881901685,-0.11445180347254791,-0.05459293252803832,0.019681318816708426,C O3,7,4.279840291590578,C5 H8,3,2.2679546677793514,C2 H2,3,0.5909127144607015,C5 H14,3,2.647250454531242,C8 O3,7,71.43340324665137,C5 H14,3,1.684697388760967,C8 H8,3,5.777864385901931,C8 H14,3,6.884034899223497,C8 H14 O,1,3.942017449611748,C8 H14 O3,0,4.944762366115209,C8 H14 O3,0,3.2958980368077304,C8 H14 O3,0,4.521003183822158,C8 H14 O3,0,2.0032646448515057,C8 H14 O3,0,9.285163621296027,C2 H2 O3,3,2.6399201457952897,C5 H6 O3,1,2.5879474516894967,C5 H6 O2,1,1.6323815534597736,C3 H8 O2,1,0.9269953781569263,C5 H2 O3,3,6.8616015568651525,C2 H14,3,0.9528599026580379,C2 H8,3,0.7632032680110191,C2 H2 O,2,0.7237976384703757
265,Fallopia_265,None,None,C6 H9 N O3,143.05822,1.036,0.0,None,None,,Fallopia,0.10152074368551212,-0.007858905228658841,0.026961868987626758,-0.08420705808626394,0.05252357796953788,-0.0912960762167927,0.02569546399067235,-0.10370354834282125,-0.10370354834282125,-0.18318682042374235,-0.15668258778177346,-0.18564425127226514,-0.20627171936880018,0.16484734772095067,0.10152074368551212,0.14502450680910783,0.0787816059203692,0.014780603227563915,0.22109238845612822,-0.07640994937878531,-0.022244170977899103,0.0449659613842357,C2 H N O3,4,6.207035884547949,C3 H3 N,3,1.7669294016762656,C2 H N O,2,1.2493877561462758,C3 H9 N,3,2.110151079125076,C6 H N O3,4,66.97374969773627,C3 H9 N,3,1.3428899433403412,C6 H3 N,3,4.943018204202115,C6 H9 N,3,5.943982919307132,C6 H9 N O,1,3.471991459653566,C6 H9 N O3,0,4.474475312308093,C6 H9 N O3,0,2.982431369935988,C6 H9 N O3,0,4.091019069288721,C6 H9 N O3,0,1.8127379100827874,C6 H6 O3,1,7.402069162905105,C2 H N O3,2,3.1035179422739745,C3 H N O3,1,2.2467045139433375,C3 H N O2,1,1.3820206920852771,C H3 N O2,1,0.7437224699776546,C4 H N O3,2,6.92368316997179,H9 N,3,0.5769108276383182,H3 N,3,0.4052920790087003,C3 H3 N O2,1,1.4647423650883729
266,Fallopia_266,None,None,C8 H12 O7,220.05828,0.813,0.0,None,None,,Fallopia,0.18744005230709604,0.01918759252495761,0.0727503985091289,-0.09825440555826503,-0.34968666444035534,-0.10915903681041073,0.0708023601131913,-0.12824474174374245,-0.12824474174374245,-0.2505093144673367,-0.20973936886119304,-0.25428943982990404,-0.2860194945592127,0.28485174638711896,0.18744005230709604,0.25435940364883436,0.15246173686824704,0.05401265389448895,0.3713702765541882,-0.08626055905901353,-0.00294043925208598,0.10044506439942325,C2 O7,6,9.700898760433521,C2 O,6,1.3326945041075193,C2 O4,3,1.9983470979934175,C H12,7,0.8606527547655753,C8 O7,6,103.17485460587845,C H12,7,0.5477152515364261,C8 O,6,6.218290019461526,C8 H12,7,6.758016717044904,C8 H12 O,3,3.879008358522452,C8 H12 O7,0,6.882829126814606,C8 H12 O7,0,4.5877033772552345,C8 H12 O7,0,6.292980348109151,C8 H12 O7,0,2.7884309144534956,C8 H12 O7,0,12.924421820113544,C2 O7,3,4.8504493802167605,C5 H4 O7,1,3.9942196201776654,C5 H4 O6,1,2.664126016085335,C3 H6 O6,1,1.682268415344633,C5 O7,3,10.726790775176818,H12 O3,4,1.502157082142458,H4 O3,4,1.2381657894592288,C2 O5,2,1.7913720283269006
267,Fallopia_267,None,None,C10 H12 O3,180.07871,3.943,0.0,None,None,,Fallopia,0.12236832361767824,-0.015316502019857126,0.028515163871645655,-0.1114219678748043,0.31947089908808834,-0.12034547636045545,0.026921039617946008,-0.13596374404770017,-0.13596374404770017,-0.23601563273265924,-0.2026526562905815,-0.2391089955406187,-0.26507442308044915,0.2020825348205051,0.12236832361767824,0.17712995523481823,0.0937447702471843,0.013181640050049737,0.27288262152291054,-0.10160712970773034,-0.033424375158034536,0.05117834067826266,C4 O3,6,6.848397571091051,C7 H6,3,3.0005083590212522,C4,3,1.090259525471612,C7 H12,3,3.432548435764295,C10 O3,6,83.34023192845913,C7 H12,3,2.1844572267914226,C10 H6,3,6.998500735801252,C10 H12,3,8.258493623038243,C10 H12 O,1,4.629246811519121,C10 H12 O3,0,5.632373431898862,C10 H12 O3,0,3.754220559510495,C10 H12 O3,0,5.149686948069771,C10 H12 O3,0,2.2818355519050724,C10 H12 O3,0,10.576344224304647,C4 O3,3,3.4241987855455256,C7 H4 O3,1,3.086881917810305,C7 H4 O2,1,1.9984364923032252,O,2,0.19496039803626286,C7 O3,3,8.232940734520549,C4 H12,3,1.502538534170425,C4 H6,3,1.2865085389800899,C4 O,2,1.1025647577968891
268,Fallopia_268,Adipic acid,Hexanedioic acid,C6 H10 O4,146.05798,2.289,0.9640000000000001,C(CCC(=O)O)CC(=O)O,C(CCC(=O)O)CC(=O)O,0.1,Fallopia,0.1051103162810989,-0.00656289322421344,0.028988031036334405,-0.08451197565452162,0.07605454409124945,-0.09174964202787805,0.027695071039204322,-0.104417284024521,-0.104417284024521,-0.18556722538357917,-0.15850723064062322,-0.1880761856217532,-0.209136187086159,0.16976480356376555,0.1051103162810989,0.14952630135505274,0.08189436595736765,0.01655133868294456,0.22718923562226223,-0.07655137089059849,-0.021249800813990305,0.04736964774582475,C O4,5,5.421058468842941,C2 H2,4,0.8668830572956238,C2 H2 O2,2,1.3175213820895073,C2 H10,4,1.217301455832175,C6 O4,5,67.46193740465036,C2 H10,4,0.7746847603577156,C6 H2,4,4.109568542850287,C6 H10,4,5.131521628872974,C6 H10,2,2.565760814436487,C6 H10 O4,0,4.568296748867755,C6 H10 O4,0,3.0449674162961715,C6 H10 O4,0,4.176800140650951,C6 H10 O4,0,1.8507476571390062,C6 H10 O4,0,8.57824494753152,C2 H2 O4,2,3.210529234421471,C3 H2 O4,1,2.3147818772813364,C3 H2 O3,1,1.4319672417134621,C H4 O3,1,0.7802850914418187,C4 H2 O4,2,7.110796231498139,H10 O,3,0.6519120040604384,H4 O,3,0.476694729030929,C3 H4 O3,1,1.5164234345549892
269,Fallopia_269,None,None,C12 H16 O5,240.09991,4.168,0.0,None,None,,Fallopia,0.16818880748010656,-0.01538710909514407,0.04305388615463812,-0.14352504223717233,-0.23570790728859947,-0.15542280396752517,0.04092843173617666,-0.17624672405256092,-0.17624672405256092,-0.3096464439228157,-0.2651634084708121,-0.3137708411476581,-0.348390684967228,0.2744721928704337,0.16818880748010656,0.24120278466114087,0.13002487023214826,0.02260961659305849,0.36887032824822086,-0.1304388658614073,-0.03953043348238339,0.07327082135807927,C4 O5,8,9.130833925595775,C7 H6,5,3.0005083590212522,C4 O,4,1.4535638592860147,C7 H16,5,3.576549593964003,C12 O5,8,111.11778628988044,C7 H16,5,2.276098867567176,C12 H6,5,8.331051958988654,C12 H16,5,10.011006893388766,C12 H16 O,2,5.505503446694383,C12 H16 O5,0,7.509672185572313,C12 H16 O5,0,5.005521394336046,C12 H16 O5,0,6.866103838091316,C12 H16 O5,0,3.0423829640170905,C12 H16 O5,0,14.101493625489638,C4 O5,4,4.565416962797888,C6 O5,2,3.4490604777871536,C6 O3,2,1.997830647898503,C2 H4 O3,2,0.9265518788601593,C8 O5,4,10.976937096973,C2 H16,5,1.0032575615512442,C2 H6,5,0.7152236686026294,C6 H4 O3,2,2.13666539466458
270,Fallopia_270,None,None,C7 H10 O5,174.0528,1.493,0.0,None,None,,Fallopia,0.1415497109956334,0.008472183842513914,0.05083712624505665,-0.08441733889654301,0.29859406758745877,-0.09304224318285037,0.049296345605853276,-0.1081378823181467,-0.1081378823181467,-0.20484177013980798,-0.17259520714478072,-0.2078316208452975,-0.23292817649311814,0.21859647382308367,0.1415497109956334,0.1944788735575287,0.11388397743897372,0.03601670269242163,0.2870274023364914,-0.07493093117776084,-0.009029751959616306,0.07274193320469635,C2 O5,5,7.4184624059287945,C2,5,0.7997183742687621,C3 H2 O3,2,1.9533905972718133,C2 H10,5,1.217301455832175,C7 O5,5,81.35071458536102,C2 H10,5,0.7746847603577156,C7,5,4.663929281155906,C7 H10,5,5.8817600818696425,C7 H10 O,2,3.4408800409348212,C7 H10 O5,0,5.443902037835881,C7 H10 O5,0,3.6285962217377943,C7 H10 O5,0,4.9773672874815995,C7 H10 O5,0,2.2054804002643134,C7 H10 O5,0,10.222436877047555,C3 H2 O5,2,4.209231202964397,C4 H2 O5,1,2.9501260116663452,C4 H2 O4,1,1.8981023236713732,C2 H4 O4,1,1.121512276896422,C5 H2 O5,2,8.857062248255446,C H10 O2,3,1.3518738588576418,C H4 O2,3,1.1430726944338092,C4 H4 O4,1,1.9987462322422873
271,Fallopia_271,None,None,C14 H18 O7,298.10534,4.617,0.0,None,None,,Fallopia,0.22752845529203114,-0.0003973320457362206,0.07216234845918734,-0.15949194447688342,0.209232290661987,-0.17426407123809895,0.06952340822772385,-0.2001188155280147,-0.2001188155280147,-0.3657464030094957,-0.3105167679477745,-0.3708672080819042,-0.41385081566664894,0.35948870774745956,0.22752845529203114,0.3181817857838496,0.18014454128285706,0.046778973976870475,0.47669236784946634,-0.14324429549697015,-0.030373411275434137,0.10967935436968901,C5 O7,9,12.269456039933994,C7 H4,7,2.9333436759943905,C6 H2 O3,4,2.7710852413755225,C7 H18,7,3.648550173063856,C14 O7,9,138.89534065130175,C7 H18,7,2.3219196879550528,C14 H4,7,9.551688308887975,C14 H18,7,11.637501981560694,C14 H18 O,3,6.318750990780348,C14 H18 O7,0,9.323926851377166,C14 H18 O7,0,6.214800617190445,C14 H18 O7,0,8.524879429932739,C14 H18 O7,0,3.7773894131984074,C14 H18 O7,0,17.50826025559817,C6 H2 O7,4,6.634728019966996,C8 H2 O7,2,4.765493892160586,C8 H2 O5,2,2.963662807654053,C4 H6 O5,2,1.6335748047267107,C10 H2 O7,4,14.59520129495653,H18,7,0.453578930038857,H4,7,0.09595919881677925,C5 O4,3,2.1360385107857236
272,Fallopia_272,None,None,C12 H14 O6,254.07916,3.896,0.0,None,None,,Fallopia,0.20454822713574572,0.010284036534130792,0.07212762065972811,-0.12531442502660184,-0.1064191448020324,-0.1379049058240298,0.06987841667927341,-0.15994124945748922,-0.15994124945748922,-0.3011078528471671,-0.2540348977515521,-0.3054723833561468,-0.3421078857892894,0.3170197115353801,0.20454822713574572,0.2818132706353822,0.16416228480758832,0.050493031804478505,0.4169139553206378,-0.11146633694872321,-0.01526497587460085,0.10410386552484852,C5 O6,7,11.12823786268163,C6 H2,6,2.466319805833148,C6 H2 O3,3,2.7710852413755225,C6 H14,6,3.0758997346976957,C12 O6,7,119.05314912968721,C6 H14,6,1.9574877179701333,C12 H2,6,8.107222212412493,C12 H14,6,9.884988711210173,C12 H14,3,4.942494355605087,C12 H14 O6,0,7.946905809845713,C12 H14 O6,0,5.296956520469558,C12 H14 O6,0,7.265867155527972,C12 H14 O6,0,3.219518809219562,C12 H14 O6,0,14.922521096886673,C6 H2 O6,3,6.064118931340815,C9 H6 O6,1,4.766319660706634,C9 H6 O5,1,3.230595266675097,C2 H2 O4,2,1.0969437219390774,C9 H2 O6,3,12.848935278199226,H14,6,0.3527836122524443,H2,6,0.047979599408389625,C6 H2 O4,2,2.377513351568801
273,Fallopia_273,Homovanillic acid,2-(4-hydroxy-3-methoxyphenyl)acetic acid,C9 H10 O4,182.05803,3.457,0.8079999999999999,COC1=C(C=CC(=C1)CC(=O)O)O,COC1=C(C=CC(=C1)CC(=O)O)O,0.4,Fallopia,0.14525845910512203,0.006060282283101515,0.05037372024486331,-0.09110151871931293,0.35551888688178224,-0.10012310919819356,0.04876207430848467,-0.11591304376150902,-0.11591304376150902,-0.2170646443686337,-0.18333496157612217,-0.22019200761380375,-0.246442831967272,0.22584884235800473,0.14525845910512203,0.20062199859182783,0.11632029235443042,0.03487165928541458,0.29742712226058643,-0.08117880158374646,-0.012246622020171571,0.07328599745386555,C4 O4,5,7.989615748343414,C5 H2,4,2.0664606186987666,C5 H2 O2,2,2.1352160261932163,C5 H10,4,2.5032492963315347,C9 O4,5,85.32218042736201,C5 H10,4,1.5930557479852137,C9 H2,4,6.108395377631389,C9 H10,4,7.3822369878629805,C9 H10,2,3.6911184939314903,C9 H10 O4,0,5.694279479346134,C9 H10 O4,0,3.7954836183070473,C9 H10 O4,0,5.206287734292557,C9 H10 O4,0,2.306915462115409,C9 H10 O4,0,10.69259000865914,C5 H2 O4,2,4.494807874171706,C6 H2 O4,1,3.1318012948676737,C6 H2 O3,1,2.0313926437382306,C4 H4 O3,1,1.2190854536968407,C7 H2 O4,2,9.356403244684618,C H10,4,0.5520264396688285,C H2,4,0.3336220345971199,C6 H4 O3,1,2.13666539466458
274,Fallopia_274,None,None,C12 H12 O6,252.06355,4.497,0.0,None,None,,Fallopia,0.21790756974340297,0.02518447698395221,0.08653745595091777,-0.10933828196851891,-0.10645889819048193,-0.12182888248065638,0.08430609490588381,-0.1436904117979907,-0.1436904117979907,-0.2837371405097997,-0.2370376151713458,-0.28806704719784193,-0.3244119201867761,0.3294868178467709,0.21790756974340297,0.29455966964573577,0.17784200909946435,0.0650744942910535,0.42858860058677806,-0.09560005077469214,-0.00016185510693844662,0.11826003326251566,C6 O6,6,11.98442362251512,C6,6,2.3991551228062864,C6 O3,3,2.7253022896506267,C6 H12,6,3.003899155597842,C12 O6,6,119.05314912968721,C6 H12,6,1.9116668975822564,C12,6,7.995307339124412,C12 H12,6,9.75897052903158,C12 H12,3,4.87948526451579,C12 H12 O6,0,7.883861721977113,C12 H12 O6,0,5.254934908498405,C12 H12 O6,0,7.2082258573478475,C12 H12 O6,0,3.19397784628886,C12 H12 O6,0,14.80413832581021,C6 O6,3,5.99221181125756,C9 H4 O6,1,4.720574515103218,C9 H4 O5,1,3.1970332708353704,C2 O4,2,1.0723751669817327,C9 O6,3,12.723203113730305,H12,6,0.302385953359238,,6,0.0,C6 O4,2,2.342785830822254
275,Fallopia_275,None,None,C10 H10 O2,162.06817,3.856,0.0,None,None,,Fallopia,0.11279751101440638,-0.011116791391714287,0.028331058268491915,-0.09761028625356971,0.19017208632524785,-0.10564131163266666,0.02689637006716339,-0.11969752106818987,-0.11969752106818987,-0.20974273798594822,-0.17971655367063022,-0.21252671866542983,-0.23589521860998275,0.1845391196289654,0.11279751101440638,0.16208216783141438,0.08703673721913674,0.014531114091766995,0.24825814831203274,-0.08877707737181595,-0.02741360883391053,0.04872758149676315,C5 O2,5,6.563365153672178,C8 H6,2,3.4003675461556333,C6 H2,2,1.6811722399323137,C8 H10,2,3.7891971368308943,C10 O2,5,75.40486908865236,C8 H10,2,2.4114267356127117,C10 H6,2,6.998500735801252,C10 H10,2,8.13247544085965,C10 H10,1,4.066237720429825,C10 H10 O2,0,5.069051631888263,C10 H10 O2,0,3.378742209434678,C10 H10 O2,0,4.6346410342728666,C10 H10 O2,0,2.0536177808411975,C10 H10 O2,0,9.518551210754692,C6 H2 O2,2,3.7816825768360895,C7 H2 O2,1,2.6781324436839933,C7 H2 O,1,1.6985478818471758,C5 H4 O,1,0.9754314450426553,C8 H2 O2,2,8.109478224356481,C6 H10,2,2.0522171656828117,C6 H6,2,1.8577934093575503,C7 H4 O,1,1.792261759399574
276,Fallopia_276,None,None,C7 H8 O4 S,188.01432,2.061,0.0,None,None,,Fallopia,0.19561933309338997,0.05186708794150263,0.09763030368785053,-0.048473500965457106,0.44547516945138455,-0.05779024573746483,0.09596593043931989,-0.0740967706942115,-0.0740967706942115,-0.1785576912318163,-0.1437244934099624,-0.18178737065835548,-0.20889702844306157,0.2788463465123243,0.19561933309338997,0.25279417031089224,0.16573441264424105,0.0816210705335152,0.35276641267282116,-0.03822614788361989,0.03296124696382208,0.121292188962002,C3 O4 S,4,9.414599326168599,C3 S,4,2.2649380939696564,C3 O2 S,2,2.2705086272938884,C3 H8 S,4,2.7160172647602057,C7 O4 S,4,89.2772673320603,C3 H8 S,4,1.7284602542759604,C7 S,4,6.4391135541259645,C7 H8 S,4,7.754631667772822,C7 H8 S,2,3.877315833886411,C7 H8 O4,1,4.880580237825282,C7 H8 O3,1,2.9196611335573137,C7 H8 O4 S,0,5.376622779714452,C7 H8 O4 S,0,2.3823912272053107,C7 H8 O4 S,0,11.042421385209085,C3 O4 S,2,4.707299663084299,C4 O4 S,1,3.266982175593844,C4 O3 S,1,2.130571258139747,C2 H2 O3 S,1,1.2916876687186498,C5 O4 S,2,9.727952717406094,C H8 O S,3,1.7009559014915936,C H2 O S,3,1.4754059205015218,C4 H2 O3 S,1,2.2392882364553395
277,Fallopia_277,None,None,C16 H28 O5,300.19382,5.077,0.0,None,None,,Fallopia,0.14138048031213657,-0.08814211991176535,-0.015074097484614413,-0.24835132464164644,0.1369678268801522,-0.2632269426428593,-0.017731525724059338,-0.2892628212806585,-0.2892628212806585,-0.4560507700757057,-0.4004342047153955,-0.4612074507180637,0.4955078051768851,0.27426522592838865,0.14138048031213657,0.2326689140452345,0.09366460191506576,-0.04063530397075965,0.3922899967829494,-0.23198984714076687,-0.11832820692575297,0.022705746778513003,C2 O5,14,7.4184624059287945,C11 H18,5,5.002933205719946,C6 H8,5,1.818521095107,C11 H28,5,5.723150189228938,C16 O5,14,134.93144365349596,C11 H28,5,3.6421851067311004,C16 H18,5,11.667643645091943,C16 H28,5,13.768069798446994,C16 H28 O,2,7.384034899223497,C16 H28 O5,0,9.389247020088417,C16 H28 O5,0,6.258339335510796,C16 H28 O5,0,8.584601752027536,C16 H28 O5,0,3.8038524815698382,C16 H28 O5,0,17.63091700011856,C2 O5,7,3.7092312029643972,C7 H4 O5,3,3.8128905748560977,C7 H4 O2,3,1.9984364923032252,C H10 O2,3,0.6590303582775895,C9 O5,7,11.725472768035157,C6 H28,5,2.505796095721669,C6 H18,5,2.145671005807888,C4 H4 O,4,1.1720197992899835
278,Fallopia_278,None,None,C8 H12 O4,172.07363,3.053,0.0,None,None,,Fallopia,0.11850974300023154,-0.013054547655627857,0.028828659187070116,-0.10488781530011693,0.2623972444352205,-0.11341464502621079,0.027305398902683464,-0.12833863029493386,-0.12833863029493386,-0.22394288953458386,-0.1920630050996408,-0.22689874237951813,-0.25170992284213867,0.1946804001770488,0.11850974300023154,0.170837043307273,0.0911585989812238,0.014176759999912747,0.26233319446458836,-0.09550927837440781,-0.03035746737594991,0.0504843846220524,C2 O4,6,6.277244228676432,C4 H4,4,1.7337661145912475,C2 O,3,0.9084340965502088,C4 H12,4,2.146600595264935,C8 O4,6,79.36876608645812,C4 H12,4,1.3660862391639244,C8 H4,4,5.554034639325769,C8 H12,4,6.758016717044904,C8 H12,2,3.379008358522452,C8 H12 O4,0,5.381995990388608,C8 H12 O4,0,3.587333162941242,C8 H12 O4,0,4.9207665012588135,C8 H12 O4,0,2.180400490053977,C8 H12 O4,0,10.106191092693063,C2 O4,3,3.138622114338216,C5 H4 O4,1,2.905206634608977,C5 H4 O3,1,1.8651461722363682,C3 H6 O3,1,1.0973872212358444,C5 O4,3,7.733599738091378,H12,4,0.302385953359238,H4,4,0.09595919881677925,C2 O2,2,0.9646455953745966
279,Fallopia_279,None,None,C7 H10 O3,142.06306,2.336,0.0,None,None,,Fallopia,0.09556953456740302,-0.013049233557040907,0.021529315908594526,-0.08886628356856363,0.039956880551869745,-0.09590598815887574,0.02027172044105896,-0.10822714983061132,-0.10822714983061132,-0.18715751014565285,-0.16083764965759428,-0.18959784629745968,-0.21008182294590938,0.15845561793037177,0.09556953456740302,0.13877067121546816,0.07298857771866096,0.009432787037013668,0.21430939967510199,-0.0811234141120849,-0.02733443066946961,0.03940816592077567,C2 O3,5,5.13602605142407,C4 H4,3,1.7337661145912475,C3 H2 O,2,1.2267819296430074,C4 H10,3,2.0746000161650815,C7 O3,5,65.47998890574749,C4 H10,3,1.3202654187760476,C7 H4,3,4.887759027732068,C7 H10,3,5.8817600818696425,C7 H10 O,1,3.4408800409348212,C7 H10 O3,0,4.443346613551882,C7 H10 O3,0,2.961682745528466,C7 H10 O3,0,4.062558056248041,C7 H10 O3,0,1.8001267839979678,C7 H10 O3,0,8.343616392100566,C3 H2 O3,2,3.068013025712035,C4 H2 O3,1,2.224117354620553,C4 H2 O2,1,1.3654490944387294,C2 H4 O2,1,0.7315914808238964,C5 H2 O3,2,6.8616015568651525,C H10,3,0.5520264396688285,C H4,3,0.38160163400550956,C4 H4 O2,1,1.4475952769407514
280,Fallopia_280,Itaconic acid,2-methylidenebutanedioic acid,C5 H6 O4,130.02667,1.254,1.0,C=C(CC(=O)O)C(=O)O,C=C(CC(=O)O)C(=O)O,-0.1,Fallopia,0.1185195386700002,0.019103570023958127,0.05075242821726533,-0.050289828528917724,-0.017106979662770527,-0.056733089329185304,0.04960138338651632,-0.06801033214449603,-0.06801033214449603,-0.14025326365438673,-0.11616337136200627,-0.14248684065532302,-0.16123529836104922,0.1760775555748353,0.1185195386700002,0.1580604294446175,0.09785176884685143,0.039680786034324456,0.22719908742956818,-0.043202978987096685,0.0060286960150506275,0.06711648042414708,C2 O4,3,6.277244228676432,C2 O,3,1.3326945041075193,C3 H2 O3,1,1.9533905972718133,C H6,4,0.6446510174660143,C5 O4,3,61.50852306374649,C H6,4,0.4102527903727961,C5 O,3,4.219463184680424,C5 H6,4,4.129246811519121,C5 H6,2,2.0646234057595607,C5 H6 O4,0,4.0668809963044295,C5 H6 O4,0,2.7107521250169078,C5 H6 O4,0,3.7183550130768346,C5 H6 O4,0,1.6476097962854686,C5 H6 O4,0,7.63669771833606,C3 H2 O4,1,3.6386221143382156,C5 H6 O4,0,2.950951780212393,C5 H6 O4,0,2.1650347826924174,O3,1,0.5848811941087887,C4 H2 O4,1,7.110796231498139,C H6 O2,2,1.251078541071229,C H2 O2,2,1.0950930950254194,C2 O3,1,1.2402210730253647
281,Fallopia_281,None,None,C9 H12 O5,200.06854,0.838,0.0,None,None,,Fallopia,0.15485923820997982,0.0018905610940009865,0.05058780798495377,-0.10488319489095943,0.4848474667163032,-0.11479726698976833,0.048816726261748045,-0.13214925720291149,-0.13214925720291149,-0.24330751290924013,-0.20624104354803308,-0.24674425776748876,-0.27559200539056405,0.24342221077122872,0.15485923820997982,0.2156997433738468,0.12305829665257306,0.033552169935092024,0.32208153689828123,-0.09397885010514528,-0.01822739588860145,0.07576673499670505,C3 O5,6,8.274648165762285,C4 H2,5,1.6666014315643858,C3 O2,3,1.5443033117325147,C4 H12,5,2.146600595264935,C9 O5,6,93.25754326716878,C4 H12,5,1.3660862391639244,C9 H2,5,6.108395377631389,C9 H12,5,7.508255170041573,C9 H12 O,2,4.254127585020787,C9 H12 O5,0,6.257601279356734,C9 H12 O5,0,4.170961968382865,C9 H12 O5,0,5.721333648089462,C9 H12 O5,0,2.535133233179284,C9 H12 O5,0,11.750383022209096,C3 O5,3,4.137324082881142,C6 H4 O5,1,3.5405507689939855,C6 H4 O4,1,2.3312812541942796,C4 H6 O4,1,1.438614406690448,C6 O5,3,9.479865754848683,C H12 O,4,1.0023478081564412,C H4 O,4,0.7623371642196595,C3 O3,2,1.446968393061895
