,spectrum_id,label,compound_id,parent_full_mw,ms1_rt,ms2_rt,ms2_max_intensity,parent_mz,parent_intensity,parent_fromms1_mz,parent_fromms1_intensity,scan_type,mzml_file,mzml_file_short,spectrum_folder,n_averaged,spectrum_ids_orig
0,Fallopia_AvSpec_0,1,Fallopia_042,180.06347434464,0.5144798829166666,0.5196334325,3144906.1895345054,179.05619774464,14092964.716145834,179.05617078145346,14092964.716145834,negative,AK51_2018-02-12_Fallopia_AQ_R04_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R04_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R04_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R05_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R06_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R06_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R07_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R07_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R08_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R08_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R08_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R09_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R09_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R09_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R10_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R10_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R12_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R12_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R12_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R13_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R14_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R14_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML,R04_01-R04_02-R04_03-R05_02-R06_02-R06_03-R07_02-R07_03-R08_01-R08_02-R08_03-R09_01-R09_02-R09_03-R10_01-R10_03-R12_01-R12_02-R12_03-R13_02-R14_02-R14_03,Fallopia,24.0,R04_01_0132-R04_02_0118-R04_03_0118-R05_02_0125-R06_02_0122-R06_03_0121-R07_02_0120-R07_03_0119-R08_01_0125-R08_02_0124-R08_03_0124-R09_01_0124-R09_02_0195-R09_03_0123-R09_03_0195-R10_01_0127-R10_03_0128-R12_01_0127-R12_02_0123-R12_03_0123-R13_02_0120-R13_02_0193-R14_02_0124-R14_03_0122
1,Fallopia_AvSpec_1,1,Fallopia_092,89.99536796284721,0.5307635911111112,0.5379068255555555,135905.203125,88.98809136284723,3108830.4583333335,88.9879887898763,2131756.7291666665,negative,AK51_2018-02-12_Fallopia_AQ_R04_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R07_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R08_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R08_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R09_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R10_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R12_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R13_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R15_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML,R04_01-R07_01-R08_01-R08_03-R09_03-R10_01-R12_01-R13_03-R15_01,Fallopia,9.0,R04_01_0136-R07_01_0133-R08_01_0139-R08_03_0138-R09_03_0129-R10_01_0139-R12_01_0137-R13_03_0168-R15_01_0162
2,Fallopia_AvSpec_2,1,Fallopia_014,150.05284601275724,0.5112187428571429,0.5175217747619048,5872934.311011905,149.04556941275726,20482016.6875,149.04550170898438,20481163.38690476,negative,AK51_2018-02-12_Fallopia_AQ_R04_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R04_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R05_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R05_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R06_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R07_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R07_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R07_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R08_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R08_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R08_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R09_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R10_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R11_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R12_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R12_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R14_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R14_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R14_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R15_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R15_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML,R04_01-R04_02-R05_01-R05_02-R06_02-R07_01-R07_02-R07_03-R08_01-R08_02-R08_03-R09_03-R10_03-R11_02-R12_01-R12_03-R14_01-R14_02-R14_03-R15_01-R15_02,Fallopia,21.0,R04_01_0140-R04_02_0126-R05_01_0134-R05_02_0129-R06_02_0129-R07_01_0128-R07_02_0128-R07_03_0127-R08_01_0133-R08_02_0132-R08_03_0132-R09_03_0127-R10_03_0138-R11_02_0142-R12_01_0131-R12_03_0127-R14_01_0127-R14_02_0131-R14_03_0130-R15_01_0136-R15_02_0134
3,Fallopia_AvSpec_3,1,Fallopia_006,76.01597245120162,0.567218896231884,0.5734232404347827,17478672.645380434,75.00869585120161,38384893.65602355,75.00868866409081,38384893.65602355,negative,AK51_2018-02-12_Fallopia_AQ_R04_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R04_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R04_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R05_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R05_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R05_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R06_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R06_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R06_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R07_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R07_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R07_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R08_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R08_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R08_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R09_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R09_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R09_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R10_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R10_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R10_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R11_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R11_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R11_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R12_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R12_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R12_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R13_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R13_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R13_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R14_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R14_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R14_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R15_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R15_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R15_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML,R04_01-R04_02-R04_03-R05_01-R05_02-R05_03-R06_01-R06_02-R06_03-R07_01-R07_02-R07_03-R08_01-R08_02-R08_03-R09_01-R09_02-R09_03-R10_01-R10_02-R10_03-R11_01-R11_02-R11_03-R12_01-R12_02-R12_03-R13_01-R13_02-R13_03-R14_01-R14_02-R14_03-R15_01-R15_02-R15_03,Fallopia,69.0,R04_01_0141-R04_01_0210-R04_02_0134-R04_03_0127-R04_03_0198-R05_01_0137-R05_01_0206-R05_02_0077-R05_02_0131-R05_02_0203-R05_03_0077-R05_03_0130-R06_01_0135-R06_02_0131-R06_02_0202-R06_03_0129-R06_03_0200-R07_01_0130-R07_01_0201-R07_02_0077-R07_02_0130-R07_02_0204-R07_03_0129-R07_03_0203-R08_01_0206-R08_02_0133-R08_02_0202-R08_03_0133-R08_03_0204-R09_01_0132-R09_01_0204-R09_02_0131-R09_02_0203-R09_03_0131-R09_03_0202-R10_01_0193-R10_02_0131-R10_02_0195-R10_03_0130-R10_03_0195-R11_01_0131-R11_01_0196-R11_02_0130-R11_02_0198-R11_03_0077-R11_03_0128-R12_01_0132-R12_01_0199-R12_02_0131-R12_02_0196-R12_03_0129-R13_01_0135-R13_01_0205-R13_02_0129-R13_02_0199-R13_03_0077-R13_03_0130-R13_03_0200-R14_01_0077-R14_01_0199-R14_02_0130-R14_02_0200-R14_03_0129-R14_03_0195-R15_01_0132-R15_01_0200-R15_02_0132-R15_03_0130-R15_03_0195
4,Fallopia_AvSpec_4,1,Fallopia_196,192.06354730690458,0.5101126714285715,0.51749727,2013949.3373325893,191.05627070690457,2389947.479910714,191.05618940080916,2389947.479910714,negative,AK51_2018-02-12_Fallopia_AQ_R04_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R04_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R05_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R05_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R05_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R06_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R06_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R08_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R09_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R11_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R12_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R12_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R12_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R14_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML,R04_01-R04_02-R05_01-R05_02-R05_03-R06_01-R06_02-R08_03-R09_03-R11_03-R12_01-R12_02-R12_03-R14_03,Fallopia,14.0,R04_01_0142-R04_02_0123-R05_01_0135-R05_02_0135-R05_03_0128-R06_01_0129-R06_02_0127-R08_03_0130-R09_03_0128-R11_03_0165-R12_01_0129-R12_02_0127-R12_03_0128-R14_03_0126
5,Fallopia_AvSpec_5,1,Fallopia_047,164.0319252134135,0.521643415,0.5277178775,1119080.84375,163.0246486134135,2912814.78125,163.02484893798828,2912814.78125,negative,AK51_2018-02-12_Fallopia_AQ_R04_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R06_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R14_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R14_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML,R04_01-R06_03-R14_01-R14_02,Fallopia,4.0,R04_01_0144-R06_03_0131-R14_01_0136-R14_02_0139
6,Fallopia_AvSpec_6,1,Fallopia_395,95.987974231836,0.509848595,0.51590766,1653242.1875,94.980697631836,3180784.5,94.98079299926758,2186313.125,negative,AK51_2018-02-12_Fallopia_AQ_R04_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R05_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML,R04_01-R05_03,Fallopia,2.0,R04_01_0145-R05_03_0127
7,Fallopia_AvSpec_7,1,Fallopia_013,120.04223701880915,0.6221674654687499,0.6268947207812501,4187666.786010742,119.03496041880916,21850953.418945312,119.0349589586258,21850953.418945312,negative,AK51_2018-02-12_Fallopia_AQ_R04_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R04_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R04_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R05_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R05_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R05_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R06_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R06_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R06_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R07_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R07_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R07_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R08_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R08_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R08_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R09_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R09_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R09_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R10_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R10_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R10_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R11_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R11_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R11_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R12_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R12_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R12_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R13_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R13_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R14_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R14_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R14_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R15_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R15_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R15_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML,R04_01-R04_02-R04_03-R05_01-R05_02-R05_03-R06_01-R06_02-R06_03-R07_01-R07_02-R07_03-R08_01-R08_02-R08_03-R09_01-R09_02-R09_03-R10_01-R10_02-R10_03-R11_01-R11_02-R11_03-R12_01-R12_02-R12_03-R13_01-R13_03-R14_01-R14_02-R14_03-R15_01-R15_02-R15_03,Fallopia,64.0,R04_01_0152-R04_01_0222-R04_02_0138-R04_02_0206-R04_03_0138-R04_03_0207-R05_01_0145-R05_01_0213-R05_02_0141-R05_02_0210-R05_03_0140-R05_03_0211-R06_01_0144-R06_01_0212-R06_02_0141-R06_02_0209-R06_03_0141-R06_03_0212-R07_01_0208-R07_02_0140-R07_02_0212-R07_03_0139-R07_03_0207-R08_01_0212-R08_02_0144-R08_02_0214-R08_03_0144-R08_03_0212-R09_01_0142-R09_01_0211-R09_02_0143-R09_02_0214-R09_03_0140-R09_03_0210-R10_01_0205-R10_02_0142-R10_02_0205-R10_03_0142-R10_03_0203-R11_01_0143-R11_01_0205-R11_02_0140-R11_02_0206-R11_03_0140-R11_03_0203-R12_01_0143-R12_01_0210-R12_02_0139-R12_02_0203-R12_03_0139-R12_03_0201-R13_01_0139-R13_01_0209-R13_03_0204-R14_01_0139-R14_01_0205-R14_02_0211-R14_03_0141-R14_03_0206-R15_01_0144-R15_01_0210-R15_02_0205-R15_03_0142-R15_03_0204
8,Fallopia_AvSpec_8,1,Fallopia_023,134.02157538076384,0.5587072499999999,0.5635862268181818,4664165.9289772725,133.01429878076385,14554104.420454545,133.01426627419212,14071231.485795455,negative,AK51_2018-02-12_Fallopia_AQ_R04_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R04_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R04_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R06_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R06_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R07_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R07_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R07_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R08_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R08_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R08_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R09_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R09_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R09_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R10_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R10_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_02.mzML-AK51_2018-02-12_Fallopia_AQ_R10_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R11_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R12_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_01.mzML-AK51_2018-02-12_Fallopia_AQ_R12_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R13_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML-AK51_2018-02-12_Fallopia_AQ_R14_10min_700uLmin_50-750_ESI_RP-MS_AD_neg_03.mzML,R04_01-R04_02-R04_03-R06_02-R06_03-R07_01-R07_02-R07_03-R08_01-R08_02-R08_03-R09_01-R09_02-R09_03-R10_01-R10_02-R10_03-R11_03-R12_01-R12_03-R13_03-R14_03,Fallopia,22.0,R04_01_0156-R04_02_0142-R04_03_0142-R06_02_0145-R06_03_0145-R07_01_0144-R07_02_0144-R07_03_0143-R08_01_0149-R08_02_0148-R08_03_0148-R09_01_0148-R09_02_0147-R09_03_0144-R10_01_0207-R10_02_0145-R10_03_0204-R11_03_0145-R12_01_0147-R12_03_0143-R13_03_0142-R14_03_0146
