,spectrum_id,mz,intensity,formula,formula_massdiff,formula_massdiff_ppm,n_averaged,rel_intensity,min_intensity,max_intensity,cluster
8606,Ruthenium_AvSpec_0,72.11765526695882,1308.1618766784666,,-1.0,-1.0,2.0,0.0073122253289187,0.011024212327084774,0.01159609163505254,10.0
8,Ruthenium_AvSpec_0,73.8240772911007,1149.1712913513184,,-1.0,-1.0,2.0,0.006423516518629366,0.01781976483638714,0.045654823241007184,12.0
203,Ruthenium_AvSpec_0,80.30231144136215,735.2787818908691,,-1.0,-1.0,2.0,0.004109983809045369,0.023085036351046466,0.06801441415662068,9.0
15,Ruthenium_AvSpec_0,93.03411855115516,7232.594244820731,,-1.0,-1.0,7.0,0.04042799272292868,0.043204597318397715,0.12380435023234608,56.0
20,Ruthenium_AvSpec_0,111.0446982267976,4598.857341766357,,-1.0,-1.0,8.0,0.02570620787691177,0.030216565969766858,0.11644488840590311,25.0
852,Ruthenium_AvSpec_0,115.79908291040746,1100.3554039001465,,-1.0,-1.0,2.0,0.0061506506179807114,0.012699231005937117,0.01624786537628028,5.0
23,Ruthenium_AvSpec_0,121.02918149057923,21596.056015205384,,-1.0,-1.0,10.0,0.1207153568792969,0.2292128315309862,0.39185828596338906,21.0
24,Ruthenium_AvSpec_0,121.0401692896958,10598.86277923584,,-1.0,-1.0,10.0,0.05924440564561034,0.10464386944508719,0.2391444765616078,29.0
29,Ruthenium_AvSpec_0,149.02385110239513,52657.27694811926,,-1.0,-1.0,11.0,0.2943380946321248,0.025780845894325527,1.0,26.0
33,Ruthenium_AvSpec_1,53.00318255304077,1567.3798332214355,,-1.0,-1.0,2.0,0.00841933006900243,0.010088402263121564,0.013093792019492716,30.0
36,Ruthenium_AvSpec_1,57.07101808015344,28273.71608734131,C4 H9,0.0006584585161277,1.7334754536764456,3.0,0.15187495906932463,0.16778327955304398,0.25173230593929213,15.0
37,Ruthenium_AvSpec_1,58.06573347273469,15595.493131637573,C3 H8 N,0.0005141041854415,2.258926887225725,4.0,0.08377267684645961,0.008188956769793835,0.2143722455210587,12.0
45,Ruthenium_AvSpec_1,71.0863974829741,5547.089775085449,C5 H11,0.0005083694073846,2.7966507304068737,3.0,0.02979672109398309,0.023242192936067316,0.061126429434087665,11.0
50,Ruthenium_AvSpec_1,85.10200789916456,3773.573230743408,C6 H13,0.0003871201644187,4.39667681309897,3.0,0.020270108046421507,0.023332075273552175,0.044082827424923005,26.0
54,Ruthenium_AvSpec_1,98.98489775467515,7596.362991333008,,-1.0,-1.0,3.0,0.040804587370846725,0.026205813358335227,0.08972939675848196,14.0
66,Ruthenium_AvSpec_1,184.20631037414356,2268.237205505371,C12 H26 N,0.0001900689944136,19.38310194586755,2.0,0.012184052201750787,0.016344923181062457,0.026571164276977127,10.0
67,Ruthenium_AvSpec_1,186.22282208126884,44559.38010406494,C12 H28 N,0.0010274940465819,3.624803530889536,3.0,0.23935495456464817,0.32771264492210067,0.3677665304714862,6.0
491,Ruthenium_AvSpec_1,287.7365538371941,229.21051940917968,,-1.0,-1.0,5.0,0.001231226137589799,0.001322097201841121,0.002626517539552309,8.0
496,Ruthenium_AvSpec_1,293.711577172567,249.94363098144532,,-1.0,-1.0,5.0,0.0013425960212545564,0.001301976047614552,0.002833361712360549,7.0
70,Ruthenium_AvSpec_1,296.62384822805683,283.3077214558919,,-1.0,-1.0,6.0,0.0015218144112086273,0.0014824028080682606,0.004017448851762467,1.0
501,Ruthenium_AvSpec_1,309.0349151008073,228.6559295654297,,-1.0,-1.0,5.0,0.0012282471054187324,0.0012128042845374464,0.0026562373342042117,5.0
76,Ruthenium_AvSpec_1,314.62254632852864,242.74268798828126,,-1.0,-1.0,5.0,0.0013039154700681145,0.0015007514580988822,0.0033502937733229134,3.0
934,Ruthenium_AvSpec_1,319.66388610970375,365.3746368408203,,-1.0,-1.0,5.0,0.0019626446641732194,0.0013366356434775777,0.0031624969835991,4.0
939,Ruthenium_AvSpec_1,319.88221701637934,395.97642211914064,,-1.0,-1.0,5.0,0.0021270250686533368,0.0011308176351565193,0.0032253379217856214,2.0
81,Ruthenium_AvSpec_1,326.376159734418,74987.99202473958,,-1.0,-1.0,12.0,0.40280514185919664,0.0914047887424489,1.0,0.0
85,Ruthenium_AvSpec_2,50.60518767464879,668.0161590576172,,-1.0,-1.0,1.0,0.005117750542380115,-1.0,-1.0,32.0
86,Ruthenium_AvSpec_2,51.42809577160248,699.7261047363281,,-1.0,-1.0,1.0,0.005360684174292557,-1.0,-1.0,35.0
87,Ruthenium_AvSpec_2,52.90694408393009,743.4588928222656,,-1.0,-1.0,1.0,0.005695726219177129,-1.0,-1.0,33.0
88,Ruthenium_AvSpec_2,53.33970516609448,820.9849548339844,,-1.0,-1.0,1.0,0.0062896625192642155,-1.0,-1.0,38.0
89,Ruthenium_AvSpec_2,53.7559194421335,871.5205154418945,,-1.0,-1.0,1.0,0.006676821406371778,-1.0,-1.0,24.0
90,Ruthenium_AvSpec_2,54.4667119142448,736.6449966430664,,-1.0,-1.0,1.0,0.005643524157304834,-1.0,-1.0,43.0
91,Ruthenium_AvSpec_2,54.48845338848603,670.4915771484375,,-1.0,-1.0,1.0,0.005136715012183936,-1.0,-1.0,31.0
92,Ruthenium_AvSpec_2,56.08353561858132,842.4604949951172,,-1.0,-1.0,1.0,0.006454189164042675,-1.0,-1.0,21.0
93,Ruthenium_AvSpec_2,58.19489227990052,776.8302001953125,,-1.0,-1.0,1.0,0.005951387738876405,-1.0,-1.0,36.0
94,Ruthenium_AvSpec_2,58.70547706342713,789.7777099609375,,-1.0,-1.0,1.0,0.006050580137483913,-1.0,-1.0,28.0
95,Ruthenium_AvSpec_2,60.60348552211734,830.3820495605469,,-1.0,-1.0,1.0,0.006361654769723406,-1.0,-1.0,23.0
96,Ruthenium_AvSpec_2,62.07056897978596,821.3007583618164,,-1.0,-1.0,1.0,0.006292081927318847,-1.0,-1.0,30.0
97,Ruthenium_AvSpec_2,63.02392301159499,2444.451316833496,C5 H3,0.0004479149049885,2.8141025141018683,1.0,0.01872722969784837,-1.0,-1.0,15.0
98,Ruthenium_AvSpec_2,66.51994044047396,761.9814376831055,,-1.0,-1.0,1.0,0.005837629618851697,-1.0,-1.0,39.0
99,Ruthenium_AvSpec_2,66.75227013827829,793.2444534301758,,-1.0,-1.0,1.0,0.006077139267872339,-1.0,-1.0,25.0
100,Ruthenium_AvSpec_2,75.32829431447227,871.5652847290039,,-1.0,-1.0,1.0,0.006677164389157867,-1.0,-1.0,41.0
101,Ruthenium_AvSpec_2,79.05511592994478,2976.375061035156,,-1.0,-1.0,1.0,0.02280236020701635,-1.0,-1.0,22.0
102,Ruthenium_AvSpec_2,82.76077676853336,1008.7720565795898,,-1.0,-1.0,1.0,0.007728321642669748,-1.0,-1.0,17.0
103,Ruthenium_AvSpec_2,83.23201381282944,917.9654388427734,,-1.0,-1.0,1.0,0.007032641439619131,-1.0,-1.0,29.0
104,Ruthenium_AvSpec_2,83.90597322254867,876.0464859008789,,-1.0,-1.0,1.0,0.006711495399593648,-1.0,-1.0,14.0
105,Ruthenium_AvSpec_2,87.73253233446275,874.7576751708984,,-1.0,-1.0,1.0,0.006701621668662217,-1.0,-1.0,27.0
106,Ruthenium_AvSpec_2,88.86829256884504,890.5128402709961,,-1.0,-1.0,1.0,0.006822323845762335,-1.0,-1.0,40.0
107,Ruthenium_AvSpec_2,89.03970041718392,34542.22426223755,C7 H5,0.000575256033926,3.09565463605827,1.0,0.2646320520187213,-1.0,-1.0,34.0
108,Ruthenium_AvSpec_2,93.14566329524004,798.7811965942383,,-1.0,-1.0,1.0,0.006119556909940869,-1.0,-1.0,37.0
109,Ruthenium_AvSpec_2,93.57630683990044,886.6339263916016,,-1.0,-1.0,1.0,0.006792607029273761,-1.0,-1.0,19.0
110,Ruthenium_AvSpec_2,94.61770843486214,865.2270812988281,,-1.0,-1.0,1.0,0.006628606665511993,-1.0,-1.0,26.0
111,Ruthenium_AvSpec_2,97.70348051131096,878.8159484863281,,-1.0,-1.0,1.0,0.006732712578933709,-1.0,-1.0,18.0
112,Ruthenium_AvSpec_2,100.5781158441077,1086.7791748046875,,-1.0,-1.0,1.0,0.008325943371115946,-1.0,-1.0,42.0
113,Ruthenium_AvSpec_2,100.64321305613394,867.1921310424805,,-1.0,-1.0,1.0,0.00664366114324434,-1.0,-1.0,11.0
114,Ruthenium_AvSpec_2,101.55178381510186,894.5174102783203,,-1.0,-1.0,1.0,0.0068530033286597165,-1.0,-1.0,13.0
115,Ruthenium_AvSpec_2,104.51897345018072,1074.720359802246,,-1.0,-1.0,1.0,0.008233559367851313,-1.0,-1.0,16.0
116,Ruthenium_AvSpec_2,105.04538127507088,1135.8908233642578,,-1.0,-1.0,1.0,0.008702193500165958,-1.0,-1.0,20.0
117,Ruthenium_AvSpec_2,107.04970128273068,1503.4204635620115,,-1.0,-1.0,1.0,0.011517881399267498,-1.0,-1.0,10.0
118,Ruthenium_AvSpec_2,116.95600011514532,952.8080139160156,,-1.0,-1.0,1.0,0.007299574514607255,-1.0,-1.0,9.0
119,Ruthenium_AvSpec_2,117.03432862672628,10133.669578552246,C8 H5 O,0.0002888460062848,8.103579490817168,1.0,0.07763523723003758,-1.0,-1.0,12.0
120,Ruthenium_AvSpec_2,120.34360031600276,843.9551849365234,,-1.0,-1.0,1.0,0.0064656401598825256,-1.0,-1.0,4.0
121,Ruthenium_AvSpec_2,134.24794115607088,835.1076278686523,,-1.0,-1.0,1.0,0.006397857982207792,-1.0,-1.0,7.0
122,Ruthenium_AvSpec_2,135.04451597188216,16832.579330444336,,-1.0,-1.0,1.0,0.128956374527772,-1.0,-1.0,0.0
123,Ruthenium_AvSpec_2,135.05592013588213,1650.9038772583008,,-1.0,-1.0,1.0,0.01264776921740208,-1.0,-1.0,0.0
124,Ruthenium_AvSpec_2,136.24004664397268,1083.5143432617188,,-1.0,-1.0,1.0,0.00830093111179668,-1.0,-1.0,5.0
125,Ruthenium_AvSpec_2,158.7933328913257,910.8718795776368,,-1.0,-1.0,1.0,0.006978296845877909,-1.0,-1.0,6.0
126,Ruthenium_AvSpec_2,163.03932128980622,943.9157180786132,,-1.0,-1.0,1.0,0.007231449587945195,-1.0,-1.0,8.0
127,Ruthenium_AvSpec_2,167.05428150386606,919.394416809082,,-1.0,-1.0,1.0,0.0070435890082714255,-1.0,-1.0,3.0
128,Ruthenium_AvSpec_2,201.20731871516983,1016.354736328125,,-1.0,-1.0,1.0,0.0077864134460933435,-1.0,-1.0,1.0
129,Ruthenium_AvSpec_2,207.0297160234701,28184.70977783203,,-1.0,-1.0,1.0,0.21592638410994625,-1.0,-1.0,2.0
132,Ruthenium_AvSpec_3,53.22026509304841,827.5161437988281,,-1.0,-1.0,2.0,0.004115391859491247,0.0039847054243151514,0.014610424955950095,0.0
138,Ruthenium_AvSpec_3,67.9357704082143,2038.5492515563965,,-1.0,-1.0,2.0,0.010138084988305273,0.0038300965769252605,0.06035624221360458,5.0
141,Ruthenium_AvSpec_3,68.9435575484664,1267.8271255493164,,-1.0,-1.0,2.0,0.0063051403538494115,0.0035667912613196145,0.03271500098535837,29.0
149,Ruthenium_AvSpec_3,81.90147422077071,885.6577911376953,,-1.0,-1.0,2.0,0.004404541097181471,0.004304736519085622,0.015473893594846402,4.0
153,Ruthenium_AvSpec_3,96.89702106352462,3631.0672035217285,,-1.0,-1.0,2.0,0.01805797327655728,0.01821814412397889,0.061123337152556474,13.0
166,Ruthenium_AvSpec_3,132.9592532403282,3317.827293395996,,-1.0,-1.0,2.0,0.016500172880928265,0.012392351083181754,0.07316556137079853,3.0
172,Ruthenium_AvSpec_3,152.06306811583653,23045.053146839142,,-1.0,-1.0,2.0,0.11460734008967047,0.16726250884445362,0.17775052298882515,10.0
174,Ruthenium_AvSpec_3,155.93380177151153,1934.9168548583984,,-1.0,-1.0,2.0,0.009622701784066313,0.011725108779694949,0.024361582281172616,8.0
175,Ruthenium_AvSpec_3,155.97513956734738,1186.7396545410156,,-1.0,-1.0,2.0,0.005901877262736329,0.004631335284195357,0.025361267829359387,14.0
177,Ruthenium_AvSpec_3,176.06312414902345,13041.931682586672,,-1.0,-1.0,2.0,0.06485995455286993,0.09530329149180572,0.09797313579735266,6.0
178,Ruthenium_AvSpec_3,177.07089326680727,15740.125709533691,C14 H9,0.000659170715636,5.3725409900811165,2.0,0.0782785758293693,0.11326300756690362,0.1162436114895567,21.0
179,Ruthenium_AvSpec_3,178.07840853873492,71172.6964187622,,-1.0,-1.0,4.0,0.3539550710336614,0.006779983358301227,1.0,2.0
180,Ruthenium_AvSpec_3,179.0844098795516,62988.42692311605,,-1.0,-1.0,3.0,0.3132531749913133,0.008522173724765374,0.8205762736857082,1.0
230,Ruthenium_AvSpec_4,57.070813699756215,1286.1247844696045,C4 H9,0.0004406723190086,2.590172493283582,2.0,0.004526371399207146,0.005011177675442429,0.012922022021894927,6.0
256,Ruthenium_AvSpec_4,152.06222180816036,35047.743825912476,,-1.0,-1.0,2.0,0.12334658905261013,0.14127190040088794,0.20097243899008743,7.0
258,Ruthenium_AvSpec_4,165.07025763456187,3606.646089553833,C13 H9,0.0001643609130326,20.086315886599166,2.0,0.012693184910164976,0.01639861957408367,0.02855754579987428,14.0
259,Ruthenium_AvSpec_4,169.06496276703206,4851.253917694092,,-1.0,-1.0,2.0,0.017073442055156283,0.011137272935874935,0.03038964825210325,11.0
261,Ruthenium_AvSpec_4,176.06248578399453,17984.719356536865,,-1.0,-1.0,2.0,0.06329519522615148,0.07141809394717859,0.10345736684810462,1.0
262,Ruthenium_AvSpec_4,177.0701148701106,25313.929985046387,C14 H9,8.63955281147355e-05,40.99066596373921,2.0,0.08908952698015134,0.1339380400955346,0.1387596531843616,5.0
263,Ruthenium_AvSpec_4,178.07681477714968,125768.8169558843,,-1.0,-1.0,3.0,0.4426291934153201,0.02815291260675283,1.0,2.0
265,Ruthenium_AvSpec_4,190.07788370042695,2773.304958343506,,-1.0,-1.0,2.0,0.009760334608513317,0.013231763902774602,0.019922470768432416,3.0
266,Ruthenium_AvSpec_4,191.085659933448,5175.925629615784,C15 H11,0.000201918652209,18.92701554267582,2.0,0.01821608759680178,0.019133838557970295,0.030208370068310744,4.0
267,Ruthenium_AvSpec_4,193.10050434360062,62331.89131673177,,-1.0,-1.0,3.0,0.21937007475592338,0.016074470197524587,0.5321356285140821,0.0
317,Ruthenium_AvSpec_5,51.04280664267949,669.6621856689453,,-1.0,-1.0,1.0,0.0002607583579072008,-1.0,-1.0,106.0
318,Ruthenium_AvSpec_5,51.35697092931194,833.2298049926758,,-1.0,-1.0,1.0,0.00032444961110083924,-1.0,-1.0,128.0
319,Ruthenium_AvSpec_5,51.632050397923386,735.54052734375,,-1.0,-1.0,1.0,0.00028641058759015906,-1.0,-1.0,96.0
320,Ruthenium_AvSpec_5,52.95452105469921,695.6180267333984,,-1.0,-1.0,1.0,0.0002708652485737332,-1.0,-1.0,137.0
321,Ruthenium_AvSpec_5,54.240911767842,761.1441192626953,,-1.0,-1.0,1.0,0.0002963803166986364,-1.0,-1.0,156.0
322,Ruthenium_AvSpec_5,55.136405369163,1086.8459014892578,,-1.0,-1.0,1.0,0.0004232046524881937,-1.0,-1.0,139.0
323,Ruthenium_AvSpec_5,56.737119285983,776.1611480712891,,-1.0,-1.0,1.0,0.0003022277661389276,-1.0,-1.0,3.0
324,Ruthenium_AvSpec_5,57.05435473721674,856.6248626708984,,-1.0,-1.0,1.0,0.00033355936368037855,-1.0,-1.0,153.0
325,Ruthenium_AvSpec_5,57.12724363315971,1096.0426177978516,,-1.0,-1.0,1.0,0.00042678574261704983,-1.0,-1.0,123.0
326,Ruthenium_AvSpec_5,57.93590500041656,38743.82151222229,,-1.0,-1.0,1.0,0.015086375627563332,-1.0,-1.0,58.0
327,Ruthenium_AvSpec_5,61.108081908691744,751.6635589599609,,-1.0,-1.0,1.0,0.0002926887011505497,-1.0,-1.0,159.0
328,Ruthenium_AvSpec_5,62.04227742505952,941.2716064453124,,-1.0,-1.0,1.0,0.00036651978220357626,-1.0,-1.0,169.0
329,Ruthenium_AvSpec_5,62.95918343490631,823.547966003418,,-1.0,-1.0,1.0,0.0003206796200659731,-1.0,-1.0,160.0
330,Ruthenium_AvSpec_5,63.49601280972175,1263.170883178711,,-1.0,-1.0,1.0,0.0004918634683319314,-1.0,-1.0,157.0
331,Ruthenium_AvSpec_5,63.901169800259936,926.9822845458984,,-1.0,-1.0,1.0,0.00036095569303468204,-1.0,-1.0,133.0
332,Ruthenium_AvSpec_5,64.99585546471906,982.7574768066406,,-1.0,-1.0,1.0,0.00038267387849761253,-1.0,-1.0,151.0
333,Ruthenium_AvSpec_5,67.04188765634527,820.4181442260742,,-1.0,-1.0,1.0,0.0003194609053099845,-1.0,-1.0,124.0
334,Ruthenium_AvSpec_5,70.465823294614,817.8199310302734,,-1.0,-1.0,1.0,0.00031844919250772574,-1.0,-1.0,167.0
335,Ruthenium_AvSpec_5,71.54976816727866,774.7686004638672,,-1.0,-1.0,1.0,0.0003016855249385286,-1.0,-1.0,152.0
336,Ruthenium_AvSpec_5,74.93836681433137,10381.354522705078,,-1.0,-1.0,1.0,0.004042373925427702,-1.0,-1.0,28.0
337,Ruthenium_AvSpec_5,75.50800042262945,1008.6112442016602,,-1.0,-1.0,1.0,0.00039274102291148694,-1.0,-1.0,162.0
338,Ruthenium_AvSpec_5,75.54520319150801,962.2592239379884,,-1.0,-1.0,1.0,0.0003746921066843259,-1.0,-1.0,136.0
339,Ruthenium_AvSpec_5,78.36751181164118,831.3169937133789,,-1.0,-1.0,1.0,0.0003237047855173586,-1.0,-1.0,61.0
340,Ruthenium_AvSpec_5,78.91976206104894,807.1245574951172,,-1.0,-1.0,1.0,0.00031428454337579733,-1.0,-1.0,149.0
341,Ruthenium_AvSpec_5,79.81652891815243,868.458869934082,,-1.0,-1.0,1.0,0.00033816738301825877,-1.0,-1.0,135.0
342,Ruthenium_AvSpec_5,80.69960511715507,893.9132843017578,,-1.0,-1.0,1.0,0.0003480790241920459,-1.0,-1.0,155.0
343,Ruthenium_AvSpec_5,82.09365572183326,859.4921188354492,,-1.0,-1.0,1.0,0.00033467583856154674,-1.0,-1.0,1.0
344,Ruthenium_AvSpec_5,82.10671067687838,753.2681503295898,,-1.0,-1.0,1.0,0.0002933135096280338,-1.0,-1.0,1.0
345,Ruthenium_AvSpec_5,82.28892236096166,967.9225387573242,,-1.0,-1.0,1.0,0.00037689733299724117,-1.0,-1.0,67.0
346,Ruthenium_AvSpec_5,84.19085132949792,800.1268157958984,,-1.0,-1.0,1.0,0.00031155970737102237,-1.0,-1.0,143.0
347,Ruthenium_AvSpec_5,86.13047786346286,943.8842010498048,,-1.0,-1.0,1.0,0.0003675370949524873,-1.0,-1.0,142.0
348,Ruthenium_AvSpec_5,92.94897986149924,4749.961700439453,,-1.0,-1.0,1.0,0.001849577652188052,-1.0,-1.0,22.0
349,Ruthenium_AvSpec_5,94.32633727698476,915.515495300293,,-1.0,-1.0,1.0,0.00035649066395264546,-1.0,-1.0,86.0
350,Ruthenium_AvSpec_5,95.3076816848012,842.5830535888672,,-1.0,-1.0,1.0,0.0003280916530097823,-1.0,-1.0,91.0
351,Ruthenium_AvSpec_5,96.32571631028154,813.4507064819336,,-1.0,-1.0,1.0,0.000316747869298898,-1.0,-1.0,90.0
352,Ruthenium_AvSpec_5,101.94901547654528,1658.1003799438477,,-1.0,-1.0,1.0,0.0006456442390987971,-1.0,-1.0,33.0
353,Ruthenium_AvSpec_5,102.50974076017413,1110.0898361206057,,-1.0,-1.0,1.0,0.00043225555958057793,-1.0,-1.0,150.0
354,Ruthenium_AvSpec_5,102.95695107956324,2934.753406524658,,-1.0,-1.0,1.0,0.0011427574910527335,-1.0,-1.0,25.0
355,Ruthenium_AvSpec_5,103.8907012800576,824.6133346557617,,-1.0,-1.0,1.0,0.00032109446173733534,-1.0,-1.0,129.0
356,Ruthenium_AvSpec_5,106.03712998978446,879.7995986938477,,-1.0,-1.0,1.0,0.0003425833256713644,-1.0,-1.0,100.0
357,Ruthenium_AvSpec_5,110.27420837266898,1068.769660949707,,-1.0,-1.0,1.0,0.00041616598299019843,-1.0,-1.0,87.0
358,Ruthenium_AvSpec_5,111.25952233687865,952.9282302856444,,-1.0,-1.0,1.0,0.0003710587305814223,-1.0,-1.0,120.0
359,Ruthenium_AvSpec_5,115.96512153801756,48306.40107727051,,-1.0,-1.0,1.0,0.01880992848466258,-1.0,-1.0,8.0
360,Ruthenium_AvSpec_5,116.97294232252088,56143.67495727539,,-1.0,-1.0,1.0,0.021861668169467424,-1.0,-1.0,13.0
361,Ruthenium_AvSpec_5,118.8464478971247,891.2156677246094,,-1.0,-1.0,1.0,0.00034702860491502225,-1.0,-1.0,168.0
362,Ruthenium_AvSpec_5,120.73747849628624,920.9083023071288,,-1.0,-1.0,1.0,0.00035859055779420714,-1.0,-1.0,111.0
363,Ruthenium_AvSpec_5,126.19887663528986,872.6497573852539,,-1.0,-1.0,1.0,0.00033979926391780493,-1.0,-1.0,121.0
364,Ruthenium_AvSpec_5,130.1813440206212,859.6504364013672,,-1.0,-1.0,1.0,0.00033473748550742494,-1.0,-1.0,84.0
365,Ruthenium_AvSpec_5,130.21199515862713,909.498878479004,,-1.0,-1.0,1.0,0.000354147866112106,-1.0,-1.0,158.0
366,Ruthenium_AvSpec_5,130.47031675207114,934.5530242919922,,-1.0,-1.0,1.0,0.00036390364755052823,-1.0,-1.0,119.0
367,Ruthenium_AvSpec_5,133.97550864464822,43835.37225341797,,-1.0,-1.0,1.0,0.01706896392191227,-1.0,-1.0,15.0
368,Ruthenium_AvSpec_5,135.5734752864317,1129.1795349121094,,-1.0,-1.0,1.0,0.0004396888574676956,-1.0,-1.0,131.0
369,Ruthenium_AvSpec_5,138.8190350457833,1003.6504592895508,,-1.0,-1.0,1.0,0.00039080935324983465,-1.0,-1.0,141.0
370,Ruthenium_AvSpec_5,148.9621172283469,2973.439426422119,,-1.0,-1.0,1.0,0.0011578213594304145,-1.0,-1.0,27.0
371,Ruthenium_AvSpec_5,156.991306766028,4553.658233642578,,-1.0,-1.0,1.0,0.0017731394558125006,-1.0,-1.0,10.0
372,Ruthenium_AvSpec_5,165.0707581806381,8108.206199645996,C13 H9,0.000332890568103,9.91741875543581,1.0,0.0031572374541062914,-1.0,-1.0,14.0
373,Ruthenium_AvSpec_5,165.99148593484134,1673.3863372802734,,-1.0,-1.0,1.0,0.000651596406056088,-1.0,-1.0,12.0
374,Ruthenium_AvSpec_5,175.93164600039506,932.3151016235352,,-1.0,-1.0,1.0,0.00036303222752317934,-1.0,-1.0,146.0
375,Ruthenium_AvSpec_5,178.07781945042854,2944.0029373168945,,-1.0,-1.0,1.0,0.001146359146502916,-1.0,-1.0,4.0
376,Ruthenium_AvSpec_5,179.08578258668695,2661.762626647949,C14 H11,0.0002927678430637,12.233979026698425,1.0,0.0010364581822253306,-1.0,-1.0,5.0
377,Ruthenium_AvSpec_5,184.00279208046337,13958.50397491455,,-1.0,-1.0,1.0,0.005435272669165206,-1.0,-1.0,16.0
378,Ruthenium_AvSpec_5,189.07075933694009,9236.311660766602,C15 H9,0.0003340468700798,11.320013822714849,1.0,0.0035965080802266938,-1.0,-1.0,9.0
379,Ruthenium_AvSpec_5,190.0784818209344,15590.374282836914,,-1.0,-1.0,1.0,0.006070703235378655,-1.0,-1.0,32.0
380,Ruthenium_AvSpec_5,191.08668971167344,68570.35680389404,C15 H11,0.0006143571434336,6.22070376340708,1.0,0.02670046782383735,-1.0,-1.0,2.0
381,Ruthenium_AvSpec_5,192.08894845627705,1641.1354026794434,,-1.0,-1.0,1.0,0.0006390382820833505,-1.0,-1.0,6.0
382,Ruthenium_AvSpec_5,192.09469404974288,73122.18505859375,,-1.0,-1.0,1.0,0.02847289470797661,-1.0,-1.0,6.0
383,Ruthenium_AvSpec_5,203.52544781700428,1213.914794921875,,-1.0,-1.0,1.0,0.00047268374314264887,-1.0,-1.0,134.0
384,Ruthenium_AvSpec_5,207.1125160992696,1832.0103149414065,,-1.0,-1.0,1.0,0.0007133626649621471,-1.0,-1.0,7.0
385,Ruthenium_AvSpec_5,207.1178884151047,78499.18524169922,,-1.0,-1.0,1.0,0.030566633563505242,-1.0,-1.0,7.0
386,Ruthenium_AvSpec_5,207.13867257677643,1085.6879196166992,,-1.0,-1.0,1.0,0.00042275374834870874,-1.0,-1.0,164.0
387,Ruthenium_AvSpec_5,211.8205495915697,1132.1224517822266,,-1.0,-1.0,1.0,0.0004408347937127631,-1.0,-1.0,140.0
388,Ruthenium_AvSpec_5,213.9931458440132,963.9439086914062,,-1.0,-1.0,1.0,0.0003753481025570116,-1.0,-1.0,97.0
389,Ruthenium_AvSpec_5,216.9582997848333,962.8981094360352,,-1.0,-1.0,1.0,0.00037494088097220804,-1.0,-1.0,113.0
390,Ruthenium_AvSpec_5,224.7945566468168,1016.9003982543944,,-1.0,-1.0,1.0,0.0003959687192716624,-1.0,-1.0,102.0
