,spectrum_id,label,compound_id,parent_full_mw,ms1_rt,ms2_rt,ms2_max_intensity,parent_mz,parent_intensity,parent_fromms1_mz,parent_fromms1_intensity,scan_type,mzml_file,mzml_file_short,spectrum_folder,n_averaged,spectrum_ids_orig
68,Ruthenium_AvSpec_68,1,Ruthenium_36,208.0885817642331,12.155099625,12.16406575,164994.7568359375,209.09585836423312,5336202.725930375,209.09595207475152,1039168.77734375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,8.0,20161201_Kat-3_pos_01_2066-20161201_Kat-3_pos_01_2076-20161201_Kat-3_pos_01_2084-20161201_Kat-3_pos_02_2013-20161201_Kat-3_pos_02_2026-20161201_Kat-3_pos_03_2019-20161201_Kat-3_pos_03_2029-20161201_Kat-3_pos_03_2037
69,Ruthenium_AvSpec_69,1,Ruthenium_47,248.15621049733164,12.466357214285713,12.475736928571427,107723.81863839286,249.16348709733165,3837421.6424011434,249.1637373345272,722532.7834821428,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,14.0,20161201_Kat-3_pos_01_2118-20161201_Kat-3_pos_01_2129-20161201_Kat-3_pos_01_2140-20161201_Kat-3_pos_01_2152-20161201_Kat-3_pos_01_2165-20161201_Kat-3_pos_02_2058-20161201_Kat-3_pos_02_2069-20161201_Kat-3_pos_02_2081-20161201_Kat-3_pos_02_2092-20161201_Kat-3_pos_02_2105-20161201_Kat-3_pos_03_2067-20161201_Kat-3_pos_03_2079-20161201_Kat-3_pos_03_2090-20161201_Kat-3_pos_03_2101
70,Ruthenium_AvSpec_70,1,Ruthenium_24,270.14056879344076,12.481815166666665,12.493116666666667,104384.3271484375,271.1478453934407,3418074.1337690833,271.1475358705995,578398.4192708334,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,12.0,20161201_Kat-3_pos_01_2122-20161201_Kat-3_pos_01_2133-20161201_Kat-3_pos_01_2145-20161201_Kat-3_pos_01_2157-20161201_Kat-3_pos_02_2066-20161201_Kat-3_pos_02_2077-20161201_Kat-3_pos_02_2089-20161201_Kat-3_pos_02_2106-20161201_Kat-3_pos_03_2075-20161201_Kat-3_pos_03_2086-20161201_Kat-3_pos_03_2098-20161201_Kat-3_pos_03_2110
71,Ruthenium_AvSpec_71,1,Ruthenium_37,222.10422565988014,12.645105583333333,12.653035333333333,115015.89794921875,223.11150225988015,3325874.5865264996,223.11119397097073,630686.06640625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,12.0,20161201_Kat-3_pos_01_2160-20161201_Kat-3_pos_01_2172-20161201_Kat-3_pos_01_2184-20161201_Kat-3_pos_01_2196-20161201_Kat-3_pos_02_2102-20161201_Kat-3_pos_02_2112-20161201_Kat-3_pos_02_2125-20161201_Kat-3_pos_02_2140-20161201_Kat-3_pos_03_2087-20161201_Kat-3_pos_03_2107-20161201_Kat-3_pos_03_2117-20161201_Kat-3_pos_03_2130
72,Ruthenium_AvSpec_72,1,Ruthenium_57,308.234719214216,13.224053333333336,13.233846333333332,38838.7060546875,309.241995814216,5235354.486183167,309.24167803116524,828048.4322916666,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,6.0,20161201_Kat-3_pos_01_2276-20161201_Kat-3_pos_01_2290-20161201_Kat-3_pos_01_2301-20161201_Kat-3_pos_02_2225-20161201_Kat-3_pos_02_2237-20161201_Kat-3_pos_03_2227
73,Ruthenium_AvSpec_73,1,Ruthenium_60,180.0936572638335,10.192228,10.2025595,55388.67578125,181.10093386383352,1630186.1370085,181.100965849837,323054.453125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,2.0,20161201_Kat-3_pos_02_1669-20161201_Kat-3_pos_03_1686
74,Ruthenium_AvSpec_74,1,Ruthenium_49,206.109453136328,10.894884,10.909465,57907.77734375,207.116729736328,1929685.137162,207.1166839209443,289158.09375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium,1.0,20161201_Kat-3_pos_02_1794
75,Ruthenium_AvSpec_75,1,Ruthenium_59,208.1250495224475,11.4175475,11.42576525,39253.43212890625,209.13232612244752,2386739.794626,209.13254147543245,412124.078125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,4.0,20161201_Kat-3_pos_02_1889-20161201_Kat-3_pos_03_1881-20161201_Kat-3_pos_03_1889-20161201_Kat-3_pos_03_1910
76,Ruthenium_AvSpec_76,1,Ruthenium_48,220.12504313787295,11.536409,11.540866,277393.875,221.132319737873,9935863.214722,221.13201987057067,2021376.625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium,1.0,20161201_Kat-3_pos_02_1904
77,Ruthenium_AvSpec_77,1,Ruthenium_25,242.109326612985,11.507938,11.519887,116312.03515625,243.116603212985,2286512.7651265003,243.11647777006664,425807.8125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,2.0,20161201_Kat-3_pos_02_1910-20161201_Kat-3_pos_03_1902
78,Ruthenium_AvSpec_78,1,Ruthenium_46,234.14066380805824,11.92606125,11.930612250000001,118606.091796875,235.14794040805828,4875893.232448749,235.1478313074949,858833.484375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,4.0,20161201_Kat-3_pos_02_1968-20161201_Kat-3_pos_02_1980-20161201_Kat-3_pos_03_1977-20161201_Kat-3_pos_03_1993
79,Ruthenium_AvSpec_79,1,Ruthenium_33,244.1249723767715,11.942057499999999,11.95410825,57047.814453125,245.1322489767715,2376990.10271825,245.13223226082434,392247.26171875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,4.0,20161201_Kat-3_pos_02_1974-20161201_Kat-3_pos_02_1985-20161201_Kat-3_pos_03_1983-20161201_Kat-3_pos_03_1994
80,Ruthenium_AvSpec_80,1,Ruthenium_23,256.124927662868,11.949960999999998,11.957348,88956.09375,257.132204262868,2668402.952404,257.1326666452926,466598.640625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium,2.0,20161201_Kat-3_pos_02_1976-20161201_Kat-3_pos_02_1984
81,Ruthenium_AvSpec_81,1,Ruthenium_66,310.250486417882,13.576904,13.590277,28733.822265625,311.257763017882,3905331.635315,311.2578619700751,762454.25,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium,1.0,20161201_Kat-3_pos_02_2298
82,Ruthenium_AvSpec_82,1,Ruthenium_66,310.250366664466,13.5924585,13.6060305,24936.9794921875,311.25764326446597,3448525.2136540003,311.2578851647703,704520.671875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,2.0,20161201_Kat-3_pos_02_2310-20161201_Kat-3_pos_03_2291
83,Ruthenium_AvSpec_83,1,Ruthenium_39,194.073093795448,11.337721,11.352258,37411.70703125,195.080370395448,1197363.496399,195.08047586610095,220831.03125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_03,Ruthenium,1.0,20161201_Kat-3_pos_03_1883
84,Ruthenium_AvSpec_84,1,Ruthenium_66,310.250241320745,13.61269,13.617147,31534.62890625,311.257517920745,3849530.446442,311.25808373968783,771124.125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_03,Ruthenium,1.0,20161201_Kat-3_pos_03_2301
85,Ruthenium_AvSpec_85,1,Ruthenium_80,242.22434963905,10.054716,10.059172,2357326.25,241.21707303905,47003964.33229,241.2167313769637,9789611.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_01.mzML,20161201_Kat-6_neg_01,Ruthenium,1.0,20161201_Kat-6_neg_01_2073
86,Ruthenium_AvSpec_86,1,Ruthenium_80,242.224543410094,10.110831,10.115287,2567550.75,241.217266810094,61269589.58667,241.217597665016,12163862.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_01.mzML,20161201_Kat-6_neg_01,Ruthenium,1.0,20161201_Kat-6_neg_01_2085
87,Ruthenium_AvSpec_87,1,Ruthenium_79,242.224365691916,10.166933,10.171389,2214563.0,241.217089091916,53043056.05817,241.2166929801731,10797162.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_01.mzML,20161201_Kat-6_neg_01,Ruthenium,1.0,20161201_Kat-6_neg_01_2097
88,Ruthenium_AvSpec_88,1,Ruthenium_79,242.224514439307,10.223075,10.227531,983796.0625,241.217237839307,23885487.98926,241.2175819311182,4726207.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_01.mzML,20161201_Kat-6_neg_01,Ruthenium,1.0,20161201_Kat-6_neg_01_2109
89,Ruthenium_AvSpec_89,1,Ruthenium_62,244.167131741369,5.4526546,5.46421615,82054.9296875,243.159855141369,2278427.9936675,243.15983814270862,491577.90625,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium,2.0,20161201_Kat-6_neg_02_1091-20161201_Kat-6_neg_02_1102
90,Ruthenium_AvSpec_90,1,Ruthenium_72,226.19278532802753,8.954355249999999,8.96772615,124595.76171875,225.18550872802751,3943889.2282255,225.18514758480183,811953.65625,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium,2.0,20161201_Kat-6_neg_02_1827-20161201_Kat-6_neg_02_1839
