,spectrum_id,label,compound_id,parent_full_mw,ms1_rt,ms2_rt,ms2_max_intensity,parent_mz,parent_intensity,parent_fromms1_mz,parent_fromms1_intensity,scan_type,mzml_file,mzml_file_short,spectrum_folder,n_averaged,spectrum_ids_orig
12,DiAcids_AvSpec_12,1,DiAcids_04,258.18305791224986,5.4282253,5.433124525,24248771.9375,257.1757813122499,56749937.875,257.17575454711914,56749937.875,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_1o5kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix25_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_1o5kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix25_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix50_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_1o5kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix50_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix50_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML,AcidMix100_1o5kV_01-AcidMix100_3o0kV_01-AcidMix100_4o0kV_01-AcidMix25_1o5kV_01-AcidMix25_4o0kV_01-AcidMix50_1o5kV_01-AcidMix50_3o0kV_01-AcidMix50_4o0kV_01,DiAcids,8.0,AcidMix100_1o5kV_01_1568-AcidMix100_3o0kV_01_1584-AcidMix100_4o0kV_01_1580-AcidMix25_1o5kV_01_1570-AcidMix25_4o0kV_01_1584-AcidMix50_1o5kV_01_1572-AcidMix50_3o0kV_01_1584-AcidMix50_4o0kV_01_1584
13,DiAcids_AvSpec_13,1,DiAcids_04,258.1831188851562,5.588756200000001,5.59324778,2588961.24375,257.1758422851562,9333164.35,257.1757446289063,9333164.35,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_1o5kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix50_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_1o5kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix50_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML,AcidMix100_1o5kV_01-AcidMix100_3o0kV_01-AcidMix100_4o0kV_01-AcidMix50_1o5kV_01-AcidMix50_4o0kV_01,DiAcids,5.0,AcidMix100_1o5kV_01_1616-AcidMix100_3o0kV_01_1630-AcidMix100_4o0kV_01_1626-AcidMix50_1o5kV_01_1620-AcidMix50_4o0kV_01_1630
14,DiAcids_AvSpec_14,1,DiAcids_03,286.2138791382945,5.86924685,5.87373895,5800305.375,285.20660253829453,11675621.0625,285.20697021484375,11675621.0625,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_1o5kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix25_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML,AcidMix100_1o5kV_01-AcidMix25_3o0kV_01,DiAcids,2.0,AcidMix100_1o5kV_01_1674-AcidMix25_3o0kV_01_1740
15,DiAcids_AvSpec_15,1,DiAcids_03,286.2143168170714,5.891361833333334,5.895854433333334,9305896.15625,285.2070402170713,20440965.041666668,285.2069498697917,20440965.041666668,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_1o5kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix50_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML,AcidMix100_1o5kV_01-AcidMix100_3o0kV_01-AcidMix50_3o0kV_01,DiAcids,3.0,AcidMix100_1o5kV_01_1722-AcidMix100_3o0kV_01_1734-AcidMix50_3o0kV_01_1688
16,DiAcids_AvSpec_16,1,DiAcids_11,104.010838810736,0.9767547,0.98124578,52495.22265625,103.003562210736,1614926.0,103.00341796875,1614926.0,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML,AcidMix100_3o0kV_01,DiAcids,1.0,AcidMix100_3o0kV_01_0282
17,DiAcids_AvSpec_17,1,DiAcids_11,104.010801380273,1.1394879,1.1439791,215113.90625,103.003524780273,2834111.25,103.00367736816406,2834111.25,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML,AcidMix100_3o0kV_01,DiAcids,1.0,AcidMix100_3o0kV_01_0330
18,DiAcids_AvSpec_18,1,DiAcids_09,132.04208189785138,1.2149175666666665,1.2194094,2806306.875,131.03480529785134,9943478.833333334,131.03479512532553,9943478.833333334,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML,AcidMix100_3o0kV_01-AcidMix100_4o0kV_01,DiAcids,3.0,AcidMix100_3o0kV_01_0336-AcidMix100_4o0kV_01_0338-AcidMix100_4o0kV_01_0384
19,DiAcids_AvSpec_19,1,DiAcids_09,132.04206663906302,1.3226381,1.3271294,1077541.5,131.034790039063,5912093.5,131.03477478027344,5912093.5,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML,AcidMix100_3o0kV_01,DiAcids,1.0,AcidMix100_3o0kV_01_0384
20,DiAcids_AvSpec_20,1,DiAcids_07,146.0575520450505,2.32362325,2.3281143,2900936.625,145.0502754450505,14056350.5,145.05052947998047,14056350.5,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML,AcidMix100_3o0kV_01-AcidMix100_4o0kV_01,DiAcids,2.0,AcidMix100_3o0kV_01_0656-AcidMix100_4o0kV_01_0696
21,DiAcids_AvSpec_21,1,DiAcids_08,166.02644163906302,3.3750494,3.379541,1301566.5,165.019165039063,7555791.5,165.0191192626953,7555791.5,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML,AcidMix100_3o0kV_01,DiAcids,1.0,AcidMix100_3o0kV_01_0984
22,DiAcids_AvSpec_22,1,DiAcids_08,166.02644346945678,3.497588525,3.502080825,1205672.03125,165.01916686945677,6466270.0625,165.01913452148438,6466270.0625,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix25_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix50_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_1o5kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix50_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML,AcidMix100_3o0kV_01-AcidMix25_4o0kV_01-AcidMix50_1o5kV_01-AcidMix50_4o0kV_01,DiAcids,4.0,AcidMix100_3o0kV_01_1032-AcidMix25_4o0kV_01_0984-AcidMix50_1o5kV_01_1020-AcidMix50_4o0kV_01_1030
23,DiAcids_AvSpec_23,1,DiAcids_06,174.08893019497077,3.55554705,3.56003825,5634208.8203125,173.0816535949708,17055959.9375,173.08170318603516,17055959.9375,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix25_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix50_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix50_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML,AcidMix100_3o0kV_01-AcidMix25_4o0kV_01-AcidMix50_3o0kV_01-AcidMix50_4o0kV_01,DiAcids,4.0,AcidMix100_3o0kV_01_1062-AcidMix25_4o0kV_01_1062-AcidMix50_3o0kV_01_1014-AcidMix50_4o0kV_01_1012
24,DiAcids_AvSpec_24,1,DiAcids_02,188.10474929309214,3.99662265,4.0011151625,15374115.7578125,187.09747269309213,38468002.203125,187.09740447998047,38468002.203125,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix25_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_1o5kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix25_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix50_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_1o5kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix50_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix50_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML,AcidMix100_3o0kV_01-AcidMix25_1o5kV_01-AcidMix25_3o0kV_01-AcidMix50_1o5kV_01-AcidMix50_3o0kV_01-AcidMix50_4o0kV_01,DiAcids,8.0,AcidMix100_3o0kV_01_1154-AcidMix25_1o5kV_01_1140-AcidMix25_1o5kV_01_1188-AcidMix25_3o0kV_01_1154-AcidMix25_3o0kV_01_1202-AcidMix50_1o5kV_01_1142-AcidMix50_3o0kV_01_1154-AcidMix50_4o0kV_01_1154
25,DiAcids_AvSpec_25,1,DiAcids_00,230.15152252148175,4.9722852,4.976777425,34124642.5,229.14424592148177,77188377.0,229.14436721801758,77188377.0,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix25_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix25_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML,AcidMix100_3o0kV_01-AcidMix100_4o0kV_01-AcidMix25_3o0kV_01-AcidMix25_4o0kV_01,DiAcids,4.0,AcidMix100_3o0kV_01_1452-AcidMix100_4o0kV_01_1446-AcidMix25_3o0kV_01_1454-AcidMix25_4o0kV_01_1450
26,DiAcids_AvSpec_26,1,DiAcids_00,230.15142314854702,5.1335043,5.137995549999999,2712714.0625,229.14414654854698,12084158.5,229.14427947998047,12084158.5,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix25_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML,AcidMix100_3o0kV_01-AcidMix25_3o0kV_01,DiAcids,2.0,AcidMix100_3o0kV_01_1498-AcidMix25_3o0kV_01_1502
27,DiAcids_AvSpec_27,1,DiAcids_03,286.21428435100404,5.78127605,5.78576785,26261360.875,285.207007751004,51603117.25,285.20702362060547,51603117.25,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix25_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_1o5kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix25_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML,AcidMix100_3o0kV_01-AcidMix100_4o0kV_01-AcidMix25_1o5kV_01-AcidMix25_4o0kV_01,DiAcids,4.0,AcidMix100_3o0kV_01_1686-AcidMix100_4o0kV_01_1682-AcidMix25_1o5kV_01_1678-AcidMix25_4o0kV_01_1684
28,DiAcids_AvSpec_28,1,DiAcids_10,118.0264503583707,0.8954445300000001,0.8999363357142857,1401125.9375,117.01917375837071,4828990.642857143,117.01918138776507,4041665.75,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix25_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix50_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_1o5kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix50_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix50_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML,AcidMix100_4o0kV_01-AcidMix25_4o0kV_01-AcidMix50_1o5kV_01-AcidMix50_3o0kV_01-AcidMix50_4o0kV_01,DiAcids,7.0,AcidMix100_4o0kV_01_0230-AcidMix100_4o0kV_01_0278-AcidMix25_4o0kV_01_0280-AcidMix50_1o5kV_01_0228-AcidMix50_3o0kV_01_0278-AcidMix50_4o0kV_01_0230-AcidMix50_4o0kV_01_0278
29,DiAcids_AvSpec_29,1,DiAcids_11,104.010824268457,0.96666758,0.97115915,25759.84375,103.003547668457,1496443.25,103.00358581542967,1296200.75,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML,AcidMix100_4o0kV_01,DiAcids,1.0,AcidMix100_4o0kV_01_0280
30,DiAcids_AvSpec_30,1,DiAcids_11,104.010809009668,1.129401,1.1338921,259887.265625,103.003532409668,3148934.25,103.00357055664062,3148934.25,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML,AcidMix100_4o0kV_01,DiAcids,1.0,AcidMix100_4o0kV_01_0328
31,DiAcids_AvSpec_31,1,DiAcids_05,160.073242923793,2.9138582,2.9183497,21052436.0,159.065966323793,55553948.0,159.066162109375,55553948.0,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML,AcidMix100_4o0kV_01,DiAcids,1.0,AcidMix100_4o0kV_01_0846
32,DiAcids_AvSpec_32,1,DiAcids_08,166.0263986918927,3.3544877,3.3589790333333327,1371026.2083333333,165.01912209189265,7163876.5,165.01911417643228,7163876.5,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix50_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_3o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix50_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML,AcidMix100_4o0kV_01-AcidMix50_3o0kV_01-AcidMix50_4o0kV_01,DiAcids,3.0,AcidMix100_4o0kV_01_0968-AcidMix50_3o0kV_01_0982-AcidMix50_4o0kV_01_0982
33,DiAcids_AvSpec_33,1,DiAcids_08,166.02644163906302,3.4915375,3.4960288,1373793.5,165.019165039063,7851868.5,165.01914978027344,7851868.5,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML,AcidMix100_4o0kV_01,DiAcids,1.0,AcidMix100_4o0kV_01_1016
34,DiAcids_AvSpec_34,1,DiAcids_00,230.15154881496753,5.134070475,5.138562475,2761393.359375,229.14427221496754,9945920.265625,229.14424514770508,9945920.265625,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix25_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_1o5kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix25_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML-SN51_2019-03-20_HyFlexFuel_AcidMix50_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML,AcidMix100_4o0kV_01-AcidMix25_1o5kV_01-AcidMix25_4o0kV_01-AcidMix50_4o0kV_01,DiAcids,4.0,AcidMix100_4o0kV_01_1492-AcidMix25_1o5kV_01_1488-AcidMix25_4o0kV_01_1496-AcidMix50_4o0kV_01_1498
35,DiAcids_AvSpec_35,1,DiAcids_03,286.214378820566,5.9343261,5.9388196,6702594.5,285.207102220566,19484464.0,285.20703125,19484464.0,negative,SN51_2019-03-20_HyFlexFuel_AcidMix100_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_4o0kV_01.mzML,AcidMix100_4o0kV_01,DiAcids,1.0,AcidMix100_4o0kV_01_1728
36,DiAcids_AvSpec_36,1,DiAcids_09,132.04197508632802,1.1725512,1.1770444,463615.6875,131.034698486328,1691596.875,131.03480529785156,1691596.875,negative,SN51_2019-03-20_HyFlexFuel_AcidMix25_10min_700uLmin_50-750_ESI_RP-MS_CB_neg_1o5kV_01.mzML,AcidMix25_1o5kV_01,DiAcids,1.0,AcidMix25_1o5kV_01_0332
